mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-int8,exp,tree,off,32,8,4096,12,2,128,warmup,0,1615,0
scna-int8,exp,tree,off,32,8,4096,12,2,128,warmup,1,1551,0
scna-int8,exp,tree,off,32,8,4096,12,2,128,warmup,2,1612,0
scna-int8,exp,tree,off,32,8,4096,12,2,128,warmup,3,1503,0
scna-int8,exp,tree,off,32,8,4096,12,2,128,warmup,4,1509,0
scna-int8,exp,tree,off,32,8,4096,12,2,128,measure,0,1518,0
scna-int8,exp,tree,off,32,8,4096,12,2,128,measure,1,1464,0
scna-int8,exp,tree,off,32,8,4096,12,2,128,measure,2,1478,0
scna-int8,exp,tree,off,32,8,4096,12,2,128,measure,3,1493,0
scna-int8,exp,tree,off,32,8,4096,12,2,128,measure,4,1482,0
scna-int8,exp,tree,off,32,8,4096,12,2,128,measure,5,1466,0
scna-int8,exp,tree,off,32,8,4096,12,2,128,measure,6,1597,0
scna-int8,exp,tree,off,32,8,4096,12,2,128,measure,7,1591,0
scna-int8,exp,tree,off,32,8,4096,12,2,128,measure,8,1584,0
scna-int8,exp,tree,off,32,8,4096,12,2,128,measure,9,1615,0
scna-int8,exp,tree,off,32,8,4096,12,2,128,measure,10,1666,0
scna-int8,exp,tree,off,32,8,4096,12,2,128,measure,11,1596,0
scna-int8,exp,tree,off,32,8,4096,12,2,128,measure,12,1588,0
scna-int8,exp,tree,off,32,8,4096,12,2,128,measure,13,1612,0
scna-int8,exp,tree,off,32,8,4096,12,2,128,measure,14,1606,0
scna-int8,exp,tree,off,32,8,4096,12,2,128,measure,15,1634,0
scna-int8,exp,tree,off,32,8,4096,12,2,128,measure,16,1618,0
scna-int8,exp,tree,off,32,8,4096,12,2,128,measure,17,1603,0
scna-int8,exp,tree,off,32,8,4096,12,2,128,measure,18,1604,0
scna-int8,exp,tree,off,32,8,4096,12,2,128,measure,19,1609,0
