mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-int8,exp2,direct,on,8,8,4096,12,2,128,warmup,0,1038,0
scna-int8,exp2,direct,on,8,8,4096,12,2,128,warmup,1,925,0
scna-int8,exp2,direct,on,8,8,4096,12,2,128,warmup,2,917,0
scna-int8,exp2,direct,on,8,8,4096,12,2,128,warmup,3,917,0
scna-int8,exp2,direct,on,8,8,4096,12,2,128,warmup,4,844,0
scna-int8,exp2,direct,on,8,8,4096,12,2,128,measure,0,937,0
scna-int8,exp2,direct,on,8,8,4096,12,2,128,measure,1,928,0
scna-int8,exp2,direct,on,8,8,4096,12,2,128,measure,2,932,0
scna-int8,exp2,direct,on,8,8,4096,12,2,128,measure,3,935,0
scna-int8,exp2,direct,on,8,8,4096,12,2,128,measure,4,928,0
scna-int8,exp2,direct,on,8,8,4096,12,2,128,measure,5,930,0
scna-int8,exp2,direct,on,8,8,4096,12,2,128,measure,6,931,0
scna-int8,exp2,direct,on,8,8,4096,12,2,128,measure,7,935,0
scna-int8,exp2,direct,on,8,8,4096,12,2,128,measure,8,930,0
scna-int8,exp2,direct,on,8,8,4096,12,2,128,measure,9,866,0
scna-int8,exp2,direct,on,8,8,4096,12,2,128,measure,10,938,0
scna-int8,exp2,direct,on,8,8,4096,12,2,128,measure,11,930,0
scna-int8,exp2,direct,on,8,8,4096,12,2,128,measure,12,934,0
scna-int8,exp2,direct,on,8,8,4096,12,2,128,measure,13,929,0
scna-int8,exp2,direct,on,8,8,4096,12,2,128,measure,14,929,0
scna-int8,exp2,direct,on,8,8,4096,12,2,128,measure,15,971,0
scna-int8,exp2,direct,on,8,8,4096,12,2,128,measure,16,952,0
scna-int8,exp2,direct,on,8,8,4096,12,2,128,measure,17,958,0
scna-int8,exp2,direct,on,8,8,4096,12,2,128,measure,18,925,0
scna-int8,exp2,direct,on,8,8,4096,12,2,128,measure,19,934,0
