mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-int8,exp2,direct,off,8,4,4096,12,2,128,warmup,0,1370,0
scna-int8,exp2,direct,off,8,4,4096,12,2,128,warmup,1,1154,0
scna-int8,exp2,direct,off,8,4,4096,12,2,128,warmup,2,1125,0
scna-int8,exp2,direct,off,8,4,4096,12,2,128,warmup,3,1129,0
scna-int8,exp2,direct,off,8,4,4096,12,2,128,warmup,4,1128,0
scna-int8,exp2,direct,off,8,4,4096,12,2,128,measure,0,1137,0
scna-int8,exp2,direct,off,8,4,4096,12,2,128,measure,1,1179,0
scna-int8,exp2,direct,off,8,4,4096,12,2,128,measure,2,1187,0
scna-int8,exp2,direct,off,8,4,4096,12,2,128,measure,3,1242,0
scna-int8,exp2,direct,off,8,4,4096,12,2,128,measure,4,1133,0
scna-int8,exp2,direct,off,8,4,4096,12,2,128,measure,5,1122,0
scna-int8,exp2,direct,off,8,4,4096,12,2,128,measure,6,1138,0
scna-int8,exp2,direct,off,8,4,4096,12,2,128,measure,7,1129,0
scna-int8,exp2,direct,off,8,4,4096,12,2,128,measure,8,1116,0
scna-int8,exp2,direct,off,8,4,4096,12,2,128,measure,9,1131,0
scna-int8,exp2,direct,off,8,4,4096,12,2,128,measure,10,1122,0
scna-int8,exp2,direct,off,8,4,4096,12,2,128,measure,11,1245,0
scna-int8,exp2,direct,off,8,4,4096,12,2,128,measure,12,1162,0
scna-int8,exp2,direct,off,8,4,4096,12,2,128,measure,13,1167,0
scna-int8,exp2,direct,off,8,4,4096,12,2,128,measure,14,1199,0
scna-int8,exp2,direct,off,8,4,4096,12,2,128,measure,15,1244,0
scna-int8,exp2,direct,off,8,4,4096,12,2,128,measure,16,1241,0
scna-int8,exp2,direct,off,8,4,4096,12,2,128,measure,17,1224,0
scna-int8,exp2,direct,off,8,4,4096,12,2,128,measure,18,1195,0
scna-int8,exp2,direct,off,8,4,4096,12,2,128,measure,19,1168,0
