mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-int8,exp,tree,on,32,4,4096,12,2,128,warmup,0,878,0
scna-int8,exp,tree,on,32,4,4096,12,2,128,warmup,1,859,0
scna-int8,exp,tree,on,32,4,4096,12,2,128,warmup,2,766,0
scna-int8,exp,tree,on,32,4,4096,12,2,128,warmup,3,753,0
scna-int8,exp,tree,on,32,4,4096,12,2,128,warmup,4,788,0
scna-int8,exp,tree,on,32,4,4096,12,2,128,measure,0,742,0
scna-int8,exp,tree,on,32,4,4096,12,2,128,measure,1,753,0
scna-int8,exp,tree,on,32,4,4096,12,2,128,measure,2,744,0
scna-int8,exp,tree,on,32,4,4096,12,2,128,measure,3,740,0
scna-int8,exp,tree,on,32,4,4096,12,2,128,measure,4,752,0
scna-int8,exp,tree,on,32,4,4096,12,2,128,measure,5,783,0
scna-int8,exp,tree,on,32,4,4096,12,2,128,measure,6,783,0
scna-int8,exp,tree,on,32,4,4096,12,2,128,measure,7,772,0
scna-int8,exp,tree,on,32,4,4096,12,2,128,measure,8,806,0
scna-int8,exp,tree,on,32,4,4096,12,2,128,measure,9,802,0
scna-int8,exp,tree,on,32,4,4096,12,2,128,measure,10,802,0
scna-int8,exp,tree,on,32,4,4096,12,2,128,measure,11,785,0
scna-int8,exp,tree,on,32,4,4096,12,2,128,measure,12,758,0
scna-int8,exp,tree,on,32,4,4096,12,2,128,measure,13,802,0
scna-int8,exp,tree,on,32,4,4096,12,2,128,measure,14,807,0
scna-int8,exp,tree,on,32,4,4096,12,2,128,measure,15,814,0
scna-int8,exp,tree,on,32,4,4096,12,2,128,measure,16,828,0
scna-int8,exp,tree,on,32,4,4096,12,2,128,measure,17,782,0
scna-int8,exp,tree,on,32,4,4096,12,2,128,measure,18,844,0
scna-int8,exp,tree,on,32,4,4096,12,2,128,measure,19,789,0
