mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,exp,tree,on,32,4,4096,12,2,128,warmup,0,824,0
scna-fp16,exp,tree,on,32,4,4096,12,2,128,warmup,1,779,0
scna-fp16,exp,tree,on,32,4,4096,12,2,128,warmup,2,691,0
scna-fp16,exp,tree,on,32,4,4096,12,2,128,warmup,3,665,0
scna-fp16,exp,tree,on,32,4,4096,12,2,128,warmup,4,658,0
scna-fp16,exp,tree,on,32,4,4096,12,2,128,measure,0,658,0
scna-fp16,exp,tree,on,32,4,4096,12,2,128,measure,1,676,0
scna-fp16,exp,tree,on,32,4,4096,12,2,128,measure,2,679,0
scna-fp16,exp,tree,on,32,4,4096,12,2,128,measure,3,667,0
scna-fp16,exp,tree,on,32,4,4096,12,2,128,measure,4,746,0
scna-fp16,exp,tree,on,32,4,4096,12,2,128,measure,5,658,0
scna-fp16,exp,tree,on,32,4,4096,12,2,128,measure,6,666,0
scna-fp16,exp,tree,on,32,4,4096,12,2,128,measure,7,658,0
scna-fp16,exp,tree,on,32,4,4096,12,2,128,measure,8,655,0
scna-fp16,exp,tree,on,32,4,4096,12,2,128,measure,9,664,0
scna-fp16,exp,tree,on,32,4,4096,12,2,128,measure,10,672,0
scna-fp16,exp,tree,on,32,4,4096,12,2,128,measure,11,694,0
scna-fp16,exp,tree,on,32,4,4096,12,2,128,measure,12,672,0
scna-fp16,exp,tree,on,32,4,4096,12,2,128,measure,13,733,0
scna-fp16,exp,tree,on,32,4,4096,12,2,128,measure,14,762,0
scna-fp16,exp,tree,on,32,4,4096,12,2,128,measure,15,762,0
scna-fp16,exp,tree,on,32,4,4096,12,2,128,measure,16,748,0
scna-fp16,exp,tree,on,32,4,4096,12,2,128,measure,17,736,0
scna-fp16,exp,tree,on,32,4,4096,12,2,128,measure,18,730,0
scna-fp16,exp,tree,on,32,4,4096,12,2,128,measure,19,751,0
