mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,exp,direct,on,8,4,4096,12,2,128,warmup,0,768,0
scna-fp16,exp,direct,on,8,4,4096,12,2,128,warmup,1,657,0
scna-fp16,exp,direct,on,8,4,4096,12,2,128,warmup,2,660,0
scna-fp16,exp,direct,on,8,4,4096,12,2,128,warmup,3,685,0
scna-fp16,exp,direct,on,8,4,4096,12,2,128,warmup,4,668,0
scna-fp16,exp,direct,on,8,4,4096,12,2,128,measure,0,685,0
scna-fp16,exp,direct,on,8,4,4096,12,2,128,measure,1,667,0
scna-fp16,exp,direct,on,8,4,4096,12,2,128,measure,2,665,0
scna-fp16,exp,direct,on,8,4,4096,12,2,128,measure,3,678,0
scna-fp16,exp,direct,on,8,4,4096,12,2,128,measure,4,664,0
scna-fp16,exp,direct,on,8,4,4096,12,2,128,measure,5,694,0
scna-fp16,exp,direct,on,8,4,4096,12,2,128,measure,6,668,0
scna-fp16,exp,direct,on,8,4,4096,12,2,128,measure,7,672,0
scna-fp16,exp,direct,on,8,4,4096,12,2,128,measure,8,669,0
scna-fp16,exp,direct,on,8,4,4096,12,2,128,measure,9,669,0
scna-fp16,exp,direct,on,8,4,4096,12,2,128,measure,10,666,0
scna-fp16,exp,direct,on,8,4,4096,12,2,128,measure,11,672,0
scna-fp16,exp,direct,on,8,4,4096,12,2,128,measure,12,670,0
scna-fp16,exp,direct,on,8,4,4096,12,2,128,measure,13,679,0
scna-fp16,exp,direct,on,8,4,4096,12,2,128,measure,14,683,0
scna-fp16,exp,direct,on,8,4,4096,12,2,128,measure,15,688,0
scna-fp16,exp,direct,on,8,4,4096,12,2,128,measure,16,675,0
scna-fp16,exp,direct,on,8,4,4096,12,2,128,measure,17,672,0
scna-fp16,exp,direct,on,8,4,4096,12,2,128,measure,18,675,0
scna-fp16,exp,direct,on,8,4,4096,12,2,128,measure,19,670,0
