mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,exp2,direct,on,8,16,4096,12,2,128,warmup,0,1469,0
scna-fp16,exp2,direct,on,8,16,4096,12,2,128,warmup,1,1364,0
scna-fp16,exp2,direct,on,8,16,4096,12,2,128,warmup,2,1348,0
scna-fp16,exp2,direct,on,8,16,4096,12,2,128,warmup,3,1337,0
scna-fp16,exp2,direct,on,8,16,4096,12,2,128,warmup,4,1334,0
scna-fp16,exp2,direct,on,8,16,4096,12,2,128,measure,0,1359,0
scna-fp16,exp2,direct,on,8,16,4096,12,2,128,measure,1,1345,0
scna-fp16,exp2,direct,on,8,16,4096,12,2,128,measure,2,1362,0
scna-fp16,exp2,direct,on,8,16,4096,12,2,128,measure,3,1258,0
scna-fp16,exp2,direct,on,8,16,4096,12,2,128,measure,4,1282,0
scna-fp16,exp2,direct,on,8,16,4096,12,2,128,measure,5,1312,0
scna-fp16,exp2,direct,on,8,16,4096,12,2,128,measure,6,1393,0
scna-fp16,exp2,direct,on,8,16,4096,12,2,128,measure,7,1375,0
scna-fp16,exp2,direct,on,8,16,4096,12,2,128,measure,8,1382,0
scna-fp16,exp2,direct,on,8,16,4096,12,2,128,measure,9,1329,0
scna-fp16,exp2,direct,on,8,16,4096,12,2,128,measure,10,1373,0
scna-fp16,exp2,direct,on,8,16,4096,12,2,128,measure,11,1374,0
scna-fp16,exp2,direct,on,8,16,4096,12,2,128,measure,12,1378,0
scna-fp16,exp2,direct,on,8,16,4096,12,2,128,measure,13,1372,0
scna-fp16,exp2,direct,on,8,16,4096,12,2,128,measure,14,1380,0
scna-fp16,exp2,direct,on,8,16,4096,12,2,128,measure,15,1368,0
scna-fp16,exp2,direct,on,8,16,4096,12,2,128,measure,16,1466,0
scna-fp16,exp2,direct,on,8,16,4096,12,2,128,measure,17,1445,0
scna-fp16,exp2,direct,on,8,16,4096,12,2,128,measure,18,1576,0
scna-fp16,exp2,direct,on,8,16,4096,12,2,128,measure,19,1518,0
