mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-int8,exp2,direct,off,32,8,4096,12,2,128,warmup,0,1660,0
scna-int8,exp2,direct,off,32,8,4096,12,2,128,warmup,1,1538,0
scna-int8,exp2,direct,off,32,8,4096,12,2,128,warmup,2,1536,0
scna-int8,exp2,direct,off,32,8,4096,12,2,128,warmup,3,1551,0
scna-int8,exp2,direct,off,32,8,4096,12,2,128,warmup,4,1542,0
scna-int8,exp2,direct,off,32,8,4096,12,2,128,measure,0,1530,0
scna-int8,exp2,direct,off,32,8,4096,12,2,128,measure,1,1555,0
scna-int8,exp2,direct,off,32,8,4096,12,2,128,measure,2,1588,0
scna-int8,exp2,direct,off,32,8,4096,12,2,128,measure,3,1679,0
scna-int8,exp2,direct,off,32,8,4096,12,2,128,measure,4,1657,0
scna-int8,exp2,direct,off,32,8,4096,12,2,128,measure,5,1641,0
scna-int8,exp2,direct,off,32,8,4096,12,2,128,measure,6,1656,0
scna-int8,exp2,direct,off,32,8,4096,12,2,128,measure,7,1604,0
scna-int8,exp2,direct,off,32,8,4096,12,2,128,measure,8,1654,0
scna-int8,exp2,direct,off,32,8,4096,12,2,128,measure,9,1717,0
scna-int8,exp2,direct,off,32,8,4096,12,2,128,measure,10,1687,0
scna-int8,exp2,direct,off,32,8,4096,12,2,128,measure,11,1666,0
scna-int8,exp2,direct,off,32,8,4096,12,2,128,measure,12,1733,0
scna-int8,exp2,direct,off,32,8,4096,12,2,128,measure,13,1713,0
scna-int8,exp2,direct,off,32,8,4096,12,2,128,measure,14,1756,0
scna-int8,exp2,direct,off,32,8,4096,12,2,128,measure,15,1693,0
scna-int8,exp2,direct,off,32,8,4096,12,2,128,measure,16,1740,0
scna-int8,exp2,direct,off,32,8,4096,12,2,128,measure,17,1648,0
scna-int8,exp2,direct,off,32,8,4096,12,2,128,measure,18,1728,0
scna-int8,exp2,direct,off,32,8,4096,12,2,128,measure,19,1742,0
