mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-int8,exp2,tree,on,32,16,4096,12,2,128,warmup,0,1751,0
scna-int8,exp2,tree,on,32,16,4096,12,2,128,warmup,1,1642,0
scna-int8,exp2,tree,on,32,16,4096,12,2,128,warmup,2,1544,0
scna-int8,exp2,tree,on,32,16,4096,12,2,128,warmup,3,1572,0
scna-int8,exp2,tree,on,32,16,4096,12,2,128,warmup,4,1531,0
scna-int8,exp2,tree,on,32,16,4096,12,2,128,measure,0,1532,0
scna-int8,exp2,tree,on,32,16,4096,12,2,128,measure,1,1536,0
scna-int8,exp2,tree,on,32,16,4096,12,2,128,measure,2,1616,0
scna-int8,exp2,tree,on,32,16,4096,12,2,128,measure,3,1660,0
scna-int8,exp2,tree,on,32,16,4096,12,2,128,measure,4,1668,0
scna-int8,exp2,tree,on,32,16,4096,12,2,128,measure,5,1664,0
scna-int8,exp2,tree,on,32,16,4096,12,2,128,measure,6,1665,0
scna-int8,exp2,tree,on,32,16,4096,12,2,128,measure,7,1666,0
scna-int8,exp2,tree,on,32,16,4096,12,2,128,measure,8,1575,0
scna-int8,exp2,tree,on,32,16,4096,12,2,128,measure,9,1663,0
scna-int8,exp2,tree,on,32,16,4096,12,2,128,measure,10,1664,0
scna-int8,exp2,tree,on,32,16,4096,12,2,128,measure,11,1710,0
scna-int8,exp2,tree,on,32,16,4096,12,2,128,measure,12,1646,0
scna-int8,exp2,tree,on,32,16,4096,12,2,128,measure,13,1738,0
scna-int8,exp2,tree,on,32,16,4096,12,2,128,measure,14,1719,0
scna-int8,exp2,tree,on,32,16,4096,12,2,128,measure,15,1735,0
scna-int8,exp2,tree,on,32,16,4096,12,2,128,measure,16,1661,0
scna-int8,exp2,tree,on,32,16,4096,12,2,128,measure,17,1634,0
scna-int8,exp2,tree,on,32,16,4096,12,2,128,measure,18,1721,0
scna-int8,exp2,tree,on,32,16,4096,12,2,128,measure,19,1727,0
