mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,exp2,tree,on,16,8,4096,12,2,128,warmup,0,997,0
scna-fp16,exp2,tree,on,16,8,4096,12,2,128,warmup,1,883,0
scna-fp16,exp2,tree,on,16,8,4096,12,2,128,warmup,2,876,0
scna-fp16,exp2,tree,on,16,8,4096,12,2,128,warmup,3,920,0
scna-fp16,exp2,tree,on,16,8,4096,12,2,128,warmup,4,932,0
scna-fp16,exp2,tree,on,16,8,4096,12,2,128,measure,0,929,0
scna-fp16,exp2,tree,on,16,8,4096,12,2,128,measure,1,928,0
scna-fp16,exp2,tree,on,16,8,4096,12,2,128,measure,2,927,0
scna-fp16,exp2,tree,on,16,8,4096,12,2,128,measure,3,930,0
scna-fp16,exp2,tree,on,16,8,4096,12,2,128,measure,4,937,0
scna-fp16,exp2,tree,on,16,8,4096,12,2,128,measure,5,925,0
scna-fp16,exp2,tree,on,16,8,4096,12,2,128,measure,6,938,0
scna-fp16,exp2,tree,on,16,8,4096,12,2,128,measure,7,937,0
scna-fp16,exp2,tree,on,16,8,4096,12,2,128,measure,8,934,0
scna-fp16,exp2,tree,on,16,8,4096,12,2,128,measure,9,930,0
scna-fp16,exp2,tree,on,16,8,4096,12,2,128,measure,10,929,0
scna-fp16,exp2,tree,on,16,8,4096,12,2,128,measure,11,929,0
scna-fp16,exp2,tree,on,16,8,4096,12,2,128,measure,12,930,0
scna-fp16,exp2,tree,on,16,8,4096,12,2,128,measure,13,933,0
scna-fp16,exp2,tree,on,16,8,4096,12,2,128,measure,14,932,0
scna-fp16,exp2,tree,on,16,8,4096,12,2,128,measure,15,963,0
scna-fp16,exp2,tree,on,16,8,4096,12,2,128,measure,16,1043,0
scna-fp16,exp2,tree,on,16,8,4096,12,2,128,measure,17,981,0
scna-fp16,exp2,tree,on,16,8,4096,12,2,128,measure,18,1001,0
scna-fp16,exp2,tree,on,16,8,4096,12,2,128,measure,19,946,0
