mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-int8,exp2,direct,on,32,8,4096,12,2,128,warmup,0,1326,0
scna-int8,exp2,direct,on,32,8,4096,12,2,128,warmup,1,1218,0
scna-int8,exp2,direct,on,32,8,4096,12,2,128,warmup,2,1120,0
scna-int8,exp2,direct,on,32,8,4096,12,2,128,warmup,3,1105,0
scna-int8,exp2,direct,on,32,8,4096,12,2,128,warmup,4,1144,0
scna-int8,exp2,direct,on,32,8,4096,12,2,128,measure,0,1182,0
scna-int8,exp2,direct,on,32,8,4096,12,2,128,measure,1,1133,0
scna-int8,exp2,direct,on,32,8,4096,12,2,128,measure,2,1130,0
scna-int8,exp2,direct,on,32,8,4096,12,2,128,measure,3,1129,0
scna-int8,exp2,direct,on,32,8,4096,12,2,128,measure,4,1129,0
scna-int8,exp2,direct,on,32,8,4096,12,2,128,measure,5,1153,0
scna-int8,exp2,direct,on,32,8,4096,12,2,128,measure,6,1129,0
scna-int8,exp2,direct,on,32,8,4096,12,2,128,measure,7,1128,0
scna-int8,exp2,direct,on,32,8,4096,12,2,128,measure,8,1131,0
scna-int8,exp2,direct,on,32,8,4096,12,2,128,measure,9,1127,0
scna-int8,exp2,direct,on,32,8,4096,12,2,128,measure,10,1101,0
scna-int8,exp2,direct,on,32,8,4096,12,2,128,measure,11,1136,0
scna-int8,exp2,direct,on,32,8,4096,12,2,128,measure,12,1133,0
scna-int8,exp2,direct,on,32,8,4096,12,2,128,measure,13,1248,0
scna-int8,exp2,direct,on,32,8,4096,12,2,128,measure,14,1200,0
scna-int8,exp2,direct,on,32,8,4096,12,2,128,measure,15,1203,0
scna-int8,exp2,direct,on,32,8,4096,12,2,128,measure,16,1189,0
scna-int8,exp2,direct,on,32,8,4096,12,2,128,measure,17,1229,0
scna-int8,exp2,direct,on,32,8,4096,12,2,128,measure,18,1186,0
scna-int8,exp2,direct,on,32,8,4096,12,2,128,measure,19,1218,0
