mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,exp,direct,off,32,4,4096,12,2,128,warmup,0,1328,0
scna-fp16,exp,direct,off,32,4,4096,12,2,128,warmup,1,1320,0
scna-fp16,exp,direct,off,32,4,4096,12,2,128,warmup,2,1248,0
scna-fp16,exp,direct,off,32,4,4096,12,2,128,warmup,3,1301,0
scna-fp16,exp,direct,off,32,4,4096,12,2,128,warmup,4,1308,0
scna-fp16,exp,direct,off,32,4,4096,12,2,128,measure,0,1384,0
scna-fp16,exp,direct,off,32,4,4096,12,2,128,measure,1,1335,0
scna-fp16,exp,direct,off,32,4,4096,12,2,128,measure,2,1374,0
scna-fp16,exp,direct,off,32,4,4096,12,2,128,measure,3,1372,0
scna-fp16,exp,direct,off,32,4,4096,12,2,128,measure,4,1370,0
scna-fp16,exp,direct,off,32,4,4096,12,2,128,measure,5,1371,0
scna-fp16,exp,direct,off,32,4,4096,12,2,128,measure,6,1363,0
scna-fp16,exp,direct,off,32,4,4096,12,2,128,measure,7,1359,0
scna-fp16,exp,direct,off,32,4,4096,12,2,128,measure,8,1358,0
scna-fp16,exp,direct,off,32,4,4096,12,2,128,measure,9,1287,0
scna-fp16,exp,direct,off,32,4,4096,12,2,128,measure,10,1338,0
scna-fp16,exp,direct,off,32,4,4096,12,2,128,measure,11,1482,0
scna-fp16,exp,direct,off,32,4,4096,12,2,128,measure,12,1376,0
scna-fp16,exp,direct,off,32,4,4096,12,2,128,measure,13,1462,0
scna-fp16,exp,direct,off,32,4,4096,12,2,128,measure,14,1352,0
scna-fp16,exp,direct,off,32,4,4096,12,2,128,measure,15,1379,0
scna-fp16,exp,direct,off,32,4,4096,12,2,128,measure,16,1483,0
scna-fp16,exp,direct,off,32,4,4096,12,2,128,measure,17,1358,0
scna-fp16,exp,direct,off,32,4,4096,12,2,128,measure,18,1350,0
scna-fp16,exp,direct,off,32,4,4096,12,2,128,measure,19,1466,0
