mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-int8,exp,direct,on,8,32,4096,12,2,128,warmup,0,2286,0
scna-int8,exp,direct,on,8,32,4096,12,2,128,warmup,1,2188,0
scna-int8,exp,direct,on,8,32,4096,12,2,128,warmup,2,2174,0
scna-int8,exp,direct,on,8,32,4096,12,2,128,warmup,3,2172,0
scna-int8,exp,direct,on,8,32,4096,12,2,128,warmup,4,2120,0
scna-int8,exp,direct,on,8,32,4096,12,2,128,measure,0,2144,0
scna-int8,exp,direct,on,8,32,4096,12,2,128,measure,1,2217,0
scna-int8,exp,direct,on,8,32,4096,12,2,128,measure,2,2185,0
scna-int8,exp,direct,on,8,32,4096,12,2,128,measure,3,2186,0
scna-int8,exp,direct,on,8,32,4096,12,2,128,measure,4,2184,0
scna-int8,exp,direct,on,8,32,4096,12,2,128,measure,5,2183,0
scna-int8,exp,direct,on,8,32,4096,12,2,128,measure,6,2182,0
scna-int8,exp,direct,on,8,32,4096,12,2,128,measure,7,2184,0
scna-int8,exp,direct,on,8,32,4096,12,2,128,measure,8,2210,0
scna-int8,exp,direct,on,8,32,4096,12,2,128,measure,9,2184,0
scna-int8,exp,direct,on,8,32,4096,12,2,128,measure,10,2244,0
scna-int8,exp,direct,on,8,32,4096,12,2,128,measure,11,2251,0
scna-int8,exp,direct,on,8,32,4096,12,2,128,measure,12,2228,0
scna-int8,exp,direct,on,8,32,4096,12,2,128,measure,13,2135,0
scna-int8,exp,direct,on,8,32,4096,12,2,128,measure,14,2252,0
scna-int8,exp,direct,on,8,32,4096,12,2,128,measure,15,2173,0
scna-int8,exp,direct,on,8,32,4096,12,2,128,measure,16,2246,0
scna-int8,exp,direct,on,8,32,4096,12,2,128,measure,17,2246,0
scna-int8,exp,direct,on,8,32,4096,12,2,128,measure,18,2239,0
scna-int8,exp,direct,on,8,32,4096,12,2,128,measure,19,2247,0
