mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,exp2,direct,on,32,16,4096,12,2,128,warmup,0,2251,0
scna-fp16,exp2,direct,on,32,16,4096,12,2,128,warmup,1,2137,0
scna-fp16,exp2,direct,on,32,16,4096,12,2,128,warmup,2,2141,0
scna-fp16,exp2,direct,on,32,16,4096,12,2,128,warmup,3,2147,0
scna-fp16,exp2,direct,on,32,16,4096,12,2,128,warmup,4,2119,0
scna-fp16,exp2,direct,on,32,16,4096,12,2,128,measure,0,2125,0
scna-fp16,exp2,direct,on,32,16,4096,12,2,128,measure,1,2134,0
scna-fp16,exp2,direct,on,32,16,4096,12,2,128,measure,2,2133,0
scna-fp16,exp2,direct,on,32,16,4096,12,2,128,measure,3,2136,0
scna-fp16,exp2,direct,on,32,16,4096,12,2,128,measure,4,2131,0
scna-fp16,exp2,direct,on,32,16,4096,12,2,128,measure,5,2132,0
scna-fp16,exp2,direct,on,32,16,4096,12,2,128,measure,6,2175,0
scna-fp16,exp2,direct,on,32,16,4096,12,2,128,measure,7,2220,0
scna-fp16,exp2,direct,on,32,16,4096,12,2,128,measure,8,2247,0
scna-fp16,exp2,direct,on,32,16,4096,12,2,128,measure,9,2243,0
scna-fp16,exp2,direct,on,32,16,4096,12,2,128,measure,10,2242,0
scna-fp16,exp2,direct,on,32,16,4096,12,2,128,measure,11,2269,0
scna-fp16,exp2,direct,on,32,16,4096,12,2,128,measure,12,2226,0
scna-fp16,exp2,direct,on,32,16,4096,12,2,128,measure,13,2210,0
scna-fp16,exp2,direct,on,32,16,4096,12,2,128,measure,14,2241,0
scna-fp16,exp2,direct,on,32,16,4096,12,2,128,measure,15,2236,0
scna-fp16,exp2,direct,on,32,16,4096,12,2,128,measure,16,2142,0
scna-fp16,exp2,direct,on,32,16,4096,12,2,128,measure,17,2173,0
scna-fp16,exp2,direct,on,32,16,4096,12,2,128,measure,18,2131,0
scna-fp16,exp2,direct,on,32,16,4096,12,2,128,measure,19,2129,0
