mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,exp2,direct,off,32,8,4096,12,2,128,warmup,0,1905,0
scna-fp16,exp2,direct,off,32,8,4096,12,2,128,warmup,1,1836,0
scna-fp16,exp2,direct,off,32,8,4096,12,2,128,warmup,2,1829,0
scna-fp16,exp2,direct,off,32,8,4096,12,2,128,warmup,3,1793,0
scna-fp16,exp2,direct,off,32,8,4096,12,2,128,warmup,4,1735,0
scna-fp16,exp2,direct,off,32,8,4096,12,2,128,measure,0,1795,0
scna-fp16,exp2,direct,off,32,8,4096,12,2,128,measure,1,1799,0
scna-fp16,exp2,direct,off,32,8,4096,12,2,128,measure,2,1777,0
scna-fp16,exp2,direct,off,32,8,4096,12,2,128,measure,3,1857,0
scna-fp16,exp2,direct,off,32,8,4096,12,2,128,measure,4,1890,0
scna-fp16,exp2,direct,off,32,8,4096,12,2,128,measure,5,1865,0
scna-fp16,exp2,direct,off,32,8,4096,12,2,128,measure,6,1769,0
scna-fp16,exp2,direct,off,32,8,4096,12,2,128,measure,7,1871,0
scna-fp16,exp2,direct,off,32,8,4096,12,2,128,measure,8,1859,0
scna-fp16,exp2,direct,off,32,8,4096,12,2,128,measure,9,1763,0
scna-fp16,exp2,direct,off,32,8,4096,12,2,128,measure,10,1858,0
scna-fp16,exp2,direct,off,32,8,4096,12,2,128,measure,11,1773,0
scna-fp16,exp2,direct,off,32,8,4096,12,2,128,measure,12,1857,0
scna-fp16,exp2,direct,off,32,8,4096,12,2,128,measure,13,1874,0
scna-fp16,exp2,direct,off,32,8,4096,12,2,128,measure,14,1881,0
scna-fp16,exp2,direct,off,32,8,4096,12,2,128,measure,15,1853,0
scna-fp16,exp2,direct,off,32,8,4096,12,2,128,measure,16,1787,0
scna-fp16,exp2,direct,off,32,8,4096,12,2,128,measure,17,1856,0
scna-fp16,exp2,direct,off,32,8,4096,12,2,128,measure,18,1863,0
scna-fp16,exp2,direct,off,32,8,4096,12,2,128,measure,19,1860,0
