mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,exp2,direct,off,16,8,4096,12,2,128,warmup,0,1382,0
scna-fp16,exp2,direct,off,16,8,4096,12,2,128,warmup,1,1481,0
scna-fp16,exp2,direct,off,16,8,4096,12,2,128,warmup,2,1474,0
scna-fp16,exp2,direct,off,16,8,4096,12,2,128,warmup,3,1485,0
scna-fp16,exp2,direct,off,16,8,4096,12,2,128,warmup,4,1433,0
scna-fp16,exp2,direct,off,16,8,4096,12,2,128,measure,0,1464,0
scna-fp16,exp2,direct,off,16,8,4096,12,2,128,measure,1,1471,0
scna-fp16,exp2,direct,off,16,8,4096,12,2,128,measure,2,1457,0
scna-fp16,exp2,direct,off,16,8,4096,12,2,128,measure,3,1461,0
scna-fp16,exp2,direct,off,16,8,4096,12,2,128,measure,4,1640,0
scna-fp16,exp2,direct,off,16,8,4096,12,2,128,measure,5,1574,0
scna-fp16,exp2,direct,off,16,8,4096,12,2,128,measure,6,1603,0
scna-fp16,exp2,direct,off,16,8,4096,12,2,128,measure,7,1549,0
scna-fp16,exp2,direct,off,16,8,4096,12,2,128,measure,8,1608,0
scna-fp16,exp2,direct,off,16,8,4096,12,2,128,measure,9,1537,0
scna-fp16,exp2,direct,off,16,8,4096,12,2,128,measure,10,1522,0
scna-fp16,exp2,direct,off,16,8,4096,12,2,128,measure,11,1594,0
scna-fp16,exp2,direct,off,16,8,4096,12,2,128,measure,12,1604,0
scna-fp16,exp2,direct,off,16,8,4096,12,2,128,measure,13,1484,0
scna-fp16,exp2,direct,off,16,8,4096,12,2,128,measure,14,1566,0
scna-fp16,exp2,direct,off,16,8,4096,12,2,128,measure,15,1709,0
scna-fp16,exp2,direct,off,16,8,4096,12,2,128,measure,16,1617,0
scna-fp16,exp2,direct,off,16,8,4096,12,2,128,measure,17,1611,0
scna-fp16,exp2,direct,off,16,8,4096,12,2,128,measure,18,1625,0
scna-fp16,exp2,direct,off,16,8,4096,12,2,128,measure,19,1825,0
