mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,exp2,direct,off,16,32,4096,12,2,128,warmup,0,3097,0
scna-fp16,exp2,direct,off,16,32,4096,12,2,128,warmup,1,3134,0
scna-fp16,exp2,direct,off,16,32,4096,12,2,128,warmup,2,3204,0
scna-fp16,exp2,direct,off,16,32,4096,12,2,128,warmup,3,3212,0
scna-fp16,exp2,direct,off,16,32,4096,12,2,128,warmup,4,3210,0
scna-fp16,exp2,direct,off,16,32,4096,12,2,128,measure,0,3223,0
scna-fp16,exp2,direct,off,16,32,4096,12,2,128,measure,1,3214,0
scna-fp16,exp2,direct,off,16,32,4096,12,2,128,measure,2,3216,0
scna-fp16,exp2,direct,off,16,32,4096,12,2,128,measure,3,3198,0
scna-fp16,exp2,direct,off,16,32,4096,12,2,128,measure,4,3236,0
scna-fp16,exp2,direct,off,16,32,4096,12,2,128,measure,5,3299,0
scna-fp16,exp2,direct,off,16,32,4096,12,2,128,measure,6,3277,0
scna-fp16,exp2,direct,off,16,32,4096,12,2,128,measure,7,3435,0
scna-fp16,exp2,direct,off,16,32,4096,12,2,128,measure,8,3403,0
scna-fp16,exp2,direct,off,16,32,4096,12,2,128,measure,9,3322,0
scna-fp16,exp2,direct,off,16,32,4096,12,2,128,measure,10,3368,0
scna-fp16,exp2,direct,off,16,32,4096,12,2,128,measure,11,3363,0
scna-fp16,exp2,direct,off,16,32,4096,12,2,128,measure,12,3345,0
scna-fp16,exp2,direct,off,16,32,4096,12,2,128,measure,13,3314,0
scna-fp16,exp2,direct,off,16,32,4096,12,2,128,measure,14,3313,0
scna-fp16,exp2,direct,off,16,32,4096,12,2,128,measure,15,3387,0
scna-fp16,exp2,direct,off,16,32,4096,12,2,128,measure,16,3324,0
scna-fp16,exp2,direct,off,16,32,4096,12,2,128,measure,17,3393,0
scna-fp16,exp2,direct,off,16,32,4096,12,2,128,measure,18,3417,0
scna-fp16,exp2,direct,off,16,32,4096,12,2,128,measure,19,3317,0
