mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,exp2,tree,on,16,32,4096,12,2,128,warmup,0,2309,0
scna-fp16,exp2,tree,on,16,32,4096,12,2,128,warmup,1,2184,0
scna-fp16,exp2,tree,on,16,32,4096,12,2,128,warmup,2,2194,0
scna-fp16,exp2,tree,on,16,32,4096,12,2,128,warmup,3,2178,0
scna-fp16,exp2,tree,on,16,32,4096,12,2,128,warmup,4,2185,0
scna-fp16,exp2,tree,on,16,32,4096,12,2,128,measure,0,2183,0
scna-fp16,exp2,tree,on,16,32,4096,12,2,128,measure,1,2232,0
scna-fp16,exp2,tree,on,16,32,4096,12,2,128,measure,2,2254,0
scna-fp16,exp2,tree,on,16,32,4096,12,2,128,measure,3,2220,0
scna-fp16,exp2,tree,on,16,32,4096,12,2,128,measure,4,2246,0
scna-fp16,exp2,tree,on,16,32,4096,12,2,128,measure,5,2236,0
scna-fp16,exp2,tree,on,16,32,4096,12,2,128,measure,6,2229,0
scna-fp16,exp2,tree,on,16,32,4096,12,2,128,measure,7,2186,0
scna-fp16,exp2,tree,on,16,32,4096,12,2,128,measure,8,2290,0
scna-fp16,exp2,tree,on,16,32,4096,12,2,128,measure,9,2249,0
scna-fp16,exp2,tree,on,16,32,4096,12,2,128,measure,10,2299,0
scna-fp16,exp2,tree,on,16,32,4096,12,2,128,measure,11,2242,0
scna-fp16,exp2,tree,on,16,32,4096,12,2,128,measure,12,2268,0
scna-fp16,exp2,tree,on,16,32,4096,12,2,128,measure,13,2266,0
scna-fp16,exp2,tree,on,16,32,4096,12,2,128,measure,14,2256,0
scna-fp16,exp2,tree,on,16,32,4096,12,2,128,measure,15,2249,0
scna-fp16,exp2,tree,on,16,32,4096,12,2,128,measure,16,2301,0
scna-fp16,exp2,tree,on,16,32,4096,12,2,128,measure,17,2241,0
scna-fp16,exp2,tree,on,16,32,4096,12,2,128,measure,18,2258,0
scna-fp16,exp2,tree,on,16,32,4096,12,2,128,measure,19,2271,0
