mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-int8,exp2,tree,on,32,4,4096,12,2,128,warmup,0,888,0
scna-int8,exp2,tree,on,32,4,4096,12,2,128,warmup,1,771,0
scna-int8,exp2,tree,on,32,4,4096,12,2,128,warmup,2,771,0
scna-int8,exp2,tree,on,32,4,4096,12,2,128,warmup,3,674,0
scna-int8,exp2,tree,on,32,4,4096,12,2,128,warmup,4,775,0
scna-int8,exp2,tree,on,32,4,4096,12,2,128,measure,0,669,0
scna-int8,exp2,tree,on,32,4,4096,12,2,128,measure,1,778,0
scna-int8,exp2,tree,on,32,4,4096,12,2,128,measure,2,769,0
scna-int8,exp2,tree,on,32,4,4096,12,2,128,measure,3,671,0
scna-int8,exp2,tree,on,32,4,4096,12,2,128,measure,4,769,0
scna-int8,exp2,tree,on,32,4,4096,12,2,128,measure,5,776,0
scna-int8,exp2,tree,on,32,4,4096,12,2,128,measure,6,780,0
scna-int8,exp2,tree,on,32,4,4096,12,2,128,measure,7,767,0
scna-int8,exp2,tree,on,32,4,4096,12,2,128,measure,8,764,0
scna-int8,exp2,tree,on,32,4,4096,12,2,128,measure,9,753,0
scna-int8,exp2,tree,on,32,4,4096,12,2,128,measure,10,673,0
scna-int8,exp2,tree,on,32,4,4096,12,2,128,measure,11,766,0
scna-int8,exp2,tree,on,32,4,4096,12,2,128,measure,12,698,0
scna-int8,exp2,tree,on,32,4,4096,12,2,128,measure,13,731,0
scna-int8,exp2,tree,on,32,4,4096,12,2,128,measure,14,711,0
scna-int8,exp2,tree,on,32,4,4096,12,2,128,measure,15,753,0
scna-int8,exp2,tree,on,32,4,4096,12,2,128,measure,16,722,0
scna-int8,exp2,tree,on,32,4,4096,12,2,128,measure,17,723,0
scna-int8,exp2,tree,on,32,4,4096,12,2,128,measure,18,726,0
scna-int8,exp2,tree,on,32,4,4096,12,2,128,measure,19,725,0
