mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-int8,exp2,tree,on,8,8,4096,12,2,128,warmup,0,1105,0
scna-int8,exp2,tree,on,8,8,4096,12,2,128,warmup,1,1001,0
scna-int8,exp2,tree,on,8,8,4096,12,2,128,warmup,2,877,0
scna-int8,exp2,tree,on,8,8,4096,12,2,128,warmup,3,882,0
scna-int8,exp2,tree,on,8,8,4096,12,2,128,warmup,4,883,0
scna-int8,exp2,tree,on,8,8,4096,12,2,128,measure,0,888,0
scna-int8,exp2,tree,on,8,8,4096,12,2,128,measure,1,878,0
scna-int8,exp2,tree,on,8,8,4096,12,2,128,measure,2,879,0
scna-int8,exp2,tree,on,8,8,4096,12,2,128,measure,3,879,0
scna-int8,exp2,tree,on,8,8,4096,12,2,128,measure,4,879,0
scna-int8,exp2,tree,on,8,8,4096,12,2,128,measure,5,883,0
scna-int8,exp2,tree,on,8,8,4096,12,2,128,measure,6,883,0
scna-int8,exp2,tree,on,8,8,4096,12,2,128,measure,7,880,0
scna-int8,exp2,tree,on,8,8,4096,12,2,128,measure,8,882,0
scna-int8,exp2,tree,on,8,8,4096,12,2,128,measure,9,896,0
scna-int8,exp2,tree,on,8,8,4096,12,2,128,measure,10,923,0
scna-int8,exp2,tree,on,8,8,4096,12,2,128,measure,11,878,0
scna-int8,exp2,tree,on,8,8,4096,12,2,128,measure,12,987,0
scna-int8,exp2,tree,on,8,8,4096,12,2,128,measure,13,928,0
scna-int8,exp2,tree,on,8,8,4096,12,2,128,measure,14,984,0
scna-int8,exp2,tree,on,8,8,4096,12,2,128,measure,15,902,0
scna-int8,exp2,tree,on,8,8,4096,12,2,128,measure,16,1006,0
scna-int8,exp2,tree,on,8,8,4096,12,2,128,measure,17,1012,0
scna-int8,exp2,tree,on,8,8,4096,12,2,128,measure,18,910,0
scna-int8,exp2,tree,on,8,8,4096,12,2,128,measure,19,1010,0
