mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-int8,exp2,direct,off,8,16,4096,12,2,128,warmup,0,1766,0
scna-int8,exp2,direct,off,8,16,4096,12,2,128,warmup,1,1700,0
scna-int8,exp2,direct,off,8,16,4096,12,2,128,warmup,2,1857,0
scna-int8,exp2,direct,off,8,16,4096,12,2,128,warmup,3,1862,0
scna-int8,exp2,direct,off,8,16,4096,12,2,128,warmup,4,1861,0
scna-int8,exp2,direct,off,8,16,4096,12,2,128,measure,0,1860,0
scna-int8,exp2,direct,off,8,16,4096,12,2,128,measure,1,1862,0
scna-int8,exp2,direct,off,8,16,4096,12,2,128,measure,2,1856,0
scna-int8,exp2,direct,off,8,16,4096,12,2,128,measure,3,1770,0
scna-int8,exp2,direct,off,8,16,4096,12,2,128,measure,4,1860,0
scna-int8,exp2,direct,off,8,16,4096,12,2,128,measure,5,1771,0
scna-int8,exp2,direct,off,8,16,4096,12,2,128,measure,6,1863,0
scna-int8,exp2,direct,off,8,16,4096,12,2,128,measure,7,1855,0
scna-int8,exp2,direct,off,8,16,4096,12,2,128,measure,8,1829,0
scna-int8,exp2,direct,off,8,16,4096,12,2,128,measure,9,1864,0
scna-int8,exp2,direct,off,8,16,4096,12,2,128,measure,10,1861,0
scna-int8,exp2,direct,off,8,16,4096,12,2,128,measure,11,1858,0
scna-int8,exp2,direct,off,8,16,4096,12,2,128,measure,12,1860,0
scna-int8,exp2,direct,off,8,16,4096,12,2,128,measure,13,1869,0
scna-int8,exp2,direct,off,8,16,4096,12,2,128,measure,14,1866,0
scna-int8,exp2,direct,off,8,16,4096,12,2,128,measure,15,1878,0
scna-int8,exp2,direct,off,8,16,4096,12,2,128,measure,16,1891,0
scna-int8,exp2,direct,off,8,16,4096,12,2,128,measure,17,1864,0
scna-int8,exp2,direct,off,8,16,4096,12,2,128,measure,18,1906,0
scna-int8,exp2,direct,off,8,16,4096,12,2,128,measure,19,1872,0
