mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,exp2,direct,on,16,4,4096,12,2,128,warmup,0,909,0
scna-fp16,exp2,direct,on,16,4,4096,12,2,128,warmup,1,794,0
scna-fp16,exp2,direct,on,16,4,4096,12,2,128,warmup,2,680,0
scna-fp16,exp2,direct,on,16,4,4096,12,2,128,warmup,3,676,0
scna-fp16,exp2,direct,on,16,4,4096,12,2,128,warmup,4,679,0
scna-fp16,exp2,direct,on,16,4,4096,12,2,128,measure,0,706,0
scna-fp16,exp2,direct,on,16,4,4096,12,2,128,measure,1,675,0
scna-fp16,exp2,direct,on,16,4,4096,12,2,128,measure,2,681,0
scna-fp16,exp2,direct,on,16,4,4096,12,2,128,measure,3,678,0
scna-fp16,exp2,direct,on,16,4,4096,12,2,128,measure,4,679,0
scna-fp16,exp2,direct,on,16,4,4096,12,2,128,measure,5,678,0
scna-fp16,exp2,direct,on,16,4,4096,12,2,128,measure,6,680,0
scna-fp16,exp2,direct,on,16,4,4096,12,2,128,measure,7,680,0
scna-fp16,exp2,direct,on,16,4,4096,12,2,128,measure,8,677,0
scna-fp16,exp2,direct,on,16,4,4096,12,2,128,measure,9,679,0
scna-fp16,exp2,direct,on,16,4,4096,12,2,128,measure,10,751,0
scna-fp16,exp2,direct,on,16,4,4096,12,2,128,measure,11,781,0
scna-fp16,exp2,direct,on,16,4,4096,12,2,128,measure,12,761,0
scna-fp16,exp2,direct,on,16,4,4096,12,2,128,measure,13,763,0
scna-fp16,exp2,direct,on,16,4,4096,12,2,128,measure,14,748,0
scna-fp16,exp2,direct,on,16,4,4096,12,2,128,measure,15,746,0
scna-fp16,exp2,direct,on,16,4,4096,12,2,128,measure,16,760,0
scna-fp16,exp2,direct,on,16,4,4096,12,2,128,measure,17,706,0
scna-fp16,exp2,direct,on,16,4,4096,12,2,128,measure,18,750,0
scna-fp16,exp2,direct,on,16,4,4096,12,2,128,measure,19,772,0
