mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-int8,exp,direct,on,32,8,4096,12,2,128,warmup,0,1269,0
scna-int8,exp,direct,on,32,8,4096,12,2,128,warmup,1,1190,0
scna-int8,exp,direct,on,32,8,4096,12,2,128,warmup,2,1159,0
scna-int8,exp,direct,on,32,8,4096,12,2,128,warmup,3,1146,0
scna-int8,exp,direct,on,32,8,4096,12,2,128,warmup,4,1143,0
scna-int8,exp,direct,on,32,8,4096,12,2,128,measure,0,1151,0
scna-int8,exp,direct,on,32,8,4096,12,2,128,measure,1,1148,0
scna-int8,exp,direct,on,32,8,4096,12,2,128,measure,2,1141,0
scna-int8,exp,direct,on,32,8,4096,12,2,128,measure,3,1149,0
scna-int8,exp,direct,on,32,8,4096,12,2,128,measure,4,1149,0
scna-int8,exp,direct,on,32,8,4096,12,2,128,measure,5,1158,0
scna-int8,exp,direct,on,32,8,4096,12,2,128,measure,6,1181,0
scna-int8,exp,direct,on,32,8,4096,12,2,128,measure,7,1164,0
scna-int8,exp,direct,on,32,8,4096,12,2,128,measure,8,1193,0
scna-int8,exp,direct,on,32,8,4096,12,2,128,measure,9,1141,0
scna-int8,exp,direct,on,32,8,4096,12,2,128,measure,10,1212,0
scna-int8,exp,direct,on,32,8,4096,12,2,128,measure,11,1122,0
scna-int8,exp,direct,on,32,8,4096,12,2,128,measure,12,1106,0
scna-int8,exp,direct,on,32,8,4096,12,2,128,measure,13,1100,0
scna-int8,exp,direct,on,32,8,4096,12,2,128,measure,14,1222,0
scna-int8,exp,direct,on,32,8,4096,12,2,128,measure,15,1214,0
scna-int8,exp,direct,on,32,8,4096,12,2,128,measure,16,1180,0
scna-int8,exp,direct,on,32,8,4096,12,2,128,measure,17,1104,0
scna-int8,exp,direct,on,32,8,4096,12,2,128,measure,18,1178,0
scna-int8,exp,direct,on,32,8,4096,12,2,128,measure,19,1222,0
