mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-int8,exp2,direct,off,8,32,4096,12,2,128,warmup,0,2798,0
scna-int8,exp2,direct,off,8,32,4096,12,2,128,warmup,1,2677,0
scna-int8,exp2,direct,off,8,32,4096,12,2,128,warmup,2,2676,0
scna-int8,exp2,direct,off,8,32,4096,12,2,128,warmup,3,2676,0
scna-int8,exp2,direct,off,8,32,4096,12,2,128,warmup,4,2675,0
scna-int8,exp2,direct,off,8,32,4096,12,2,128,measure,0,2742,0
scna-int8,exp2,direct,off,8,32,4096,12,2,128,measure,1,2782,0
scna-int8,exp2,direct,off,8,32,4096,12,2,128,measure,2,2735,0
scna-int8,exp2,direct,off,8,32,4096,12,2,128,measure,3,2770,0
scna-int8,exp2,direct,off,8,32,4096,12,2,128,measure,4,2791,0
scna-int8,exp2,direct,off,8,32,4096,12,2,128,measure,5,2739,0
scna-int8,exp2,direct,off,8,32,4096,12,2,128,measure,6,2727,0
scna-int8,exp2,direct,off,8,32,4096,12,2,128,measure,7,2784,0
scna-int8,exp2,direct,off,8,32,4096,12,2,128,measure,8,2811,0
scna-int8,exp2,direct,off,8,32,4096,12,2,128,measure,9,2790,0
scna-int8,exp2,direct,off,8,32,4096,12,2,128,measure,10,2803,0
scna-int8,exp2,direct,off,8,32,4096,12,2,128,measure,11,2780,0
scna-int8,exp2,direct,off,8,32,4096,12,2,128,measure,12,2817,0
scna-int8,exp2,direct,off,8,32,4096,12,2,128,measure,13,2765,0
scna-int8,exp2,direct,off,8,32,4096,12,2,128,measure,14,2767,0
scna-int8,exp2,direct,off,8,32,4096,12,2,128,measure,15,2799,0
scna-int8,exp2,direct,off,8,32,4096,12,2,128,measure,16,2811,0
scna-int8,exp2,direct,off,8,32,4096,12,2,128,measure,17,2765,0
scna-int8,exp2,direct,off,8,32,4096,12,2,128,measure,18,2728,0
scna-int8,exp2,direct,off,8,32,4096,12,2,128,measure,19,2757,0
