mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,exp2,tree,off,32,8,4096,12,2,128,warmup,0,1425,0
scna-fp16,exp2,tree,off,32,8,4096,12,2,128,warmup,1,1317,0
scna-fp16,exp2,tree,off,32,8,4096,12,2,128,warmup,2,1340,0
scna-fp16,exp2,tree,off,32,8,4096,12,2,128,warmup,3,1418,0
scna-fp16,exp2,tree,off,32,8,4096,12,2,128,warmup,4,1404,0
scna-fp16,exp2,tree,off,32,8,4096,12,2,128,measure,0,1314,0
scna-fp16,exp2,tree,off,32,8,4096,12,2,128,measure,1,1337,0
scna-fp16,exp2,tree,off,32,8,4096,12,2,128,measure,2,1330,0
scna-fp16,exp2,tree,off,32,8,4096,12,2,128,measure,3,1352,0
scna-fp16,exp2,tree,off,32,8,4096,12,2,128,measure,4,1494,0
scna-fp16,exp2,tree,off,32,8,4096,12,2,128,measure,5,1434,0
scna-fp16,exp2,tree,off,32,8,4096,12,2,128,measure,6,1487,0
scna-fp16,exp2,tree,off,32,8,4096,12,2,128,measure,7,1439,0
scna-fp16,exp2,tree,off,32,8,4096,12,2,128,measure,8,1502,0
scna-fp16,exp2,tree,off,32,8,4096,12,2,128,measure,9,1397,0
scna-fp16,exp2,tree,off,32,8,4096,12,2,128,measure,10,1496,0
scna-fp16,exp2,tree,off,32,8,4096,12,2,128,measure,11,1399,0
scna-fp16,exp2,tree,off,32,8,4096,12,2,128,measure,12,1504,0
scna-fp16,exp2,tree,off,32,8,4096,12,2,128,measure,13,1402,0
scna-fp16,exp2,tree,off,32,8,4096,12,2,128,measure,14,1437,0
scna-fp16,exp2,tree,off,32,8,4096,12,2,128,measure,15,1533,0
scna-fp16,exp2,tree,off,32,8,4096,12,2,128,measure,16,1529,0
scna-fp16,exp2,tree,off,32,8,4096,12,2,128,measure,17,1457,0
scna-fp16,exp2,tree,off,32,8,4096,12,2,128,measure,18,1488,0
scna-fp16,exp2,tree,off,32,8,4096,12,2,128,measure,19,1472,0
