mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-int8,exp2,tree,off,16,4,4096,12,2,128,warmup,0,1244,0
scna-int8,exp2,tree,off,16,4,4096,12,2,128,warmup,1,1105,0
scna-int8,exp2,tree,off,16,4,4096,12,2,128,warmup,2,1095,0
scna-int8,exp2,tree,off,16,4,4096,12,2,128,warmup,3,1155,0
scna-int8,exp2,tree,off,16,4,4096,12,2,128,warmup,4,1174,0
scna-int8,exp2,tree,off,16,4,4096,12,2,128,measure,0,1147,0
scna-int8,exp2,tree,off,16,4,4096,12,2,128,measure,1,1146,0
scna-int8,exp2,tree,off,16,4,4096,12,2,128,measure,2,1142,0
scna-int8,exp2,tree,off,16,4,4096,12,2,128,measure,3,1144,0
scna-int8,exp2,tree,off,16,4,4096,12,2,128,measure,4,1142,0
scna-int8,exp2,tree,off,16,4,4096,12,2,128,measure,5,1148,0
scna-int8,exp2,tree,off,16,4,4096,12,2,128,measure,6,1147,0
scna-int8,exp2,tree,off,16,4,4096,12,2,128,measure,7,1147,0
scna-int8,exp2,tree,off,16,4,4096,12,2,128,measure,8,1146,0
scna-int8,exp2,tree,off,16,4,4096,12,2,128,measure,9,1146,0
scna-int8,exp2,tree,off,16,4,4096,12,2,128,measure,10,1142,0
scna-int8,exp2,tree,off,16,4,4096,12,2,128,measure,11,1213,0
scna-int8,exp2,tree,off,16,4,4096,12,2,128,measure,12,1194,0
scna-int8,exp2,tree,off,16,4,4096,12,2,128,measure,13,1222,0
scna-int8,exp2,tree,off,16,4,4096,12,2,128,measure,14,1207,0
scna-int8,exp2,tree,off,16,4,4096,12,2,128,measure,15,1190,0
scna-int8,exp2,tree,off,16,4,4096,12,2,128,measure,16,1193,0
scna-int8,exp2,tree,off,16,4,4096,12,2,128,measure,17,1194,0
scna-int8,exp2,tree,off,16,4,4096,12,2,128,measure,18,1202,0
scna-int8,exp2,tree,off,16,4,4096,12,2,128,measure,19,1184,0
