mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-int8,exp,direct,on,32,16,4096,12,2,128,warmup,0,2004,0
scna-int8,exp,direct,on,32,16,4096,12,2,128,warmup,1,1866,0
scna-int8,exp,direct,on,32,16,4096,12,2,128,warmup,2,1875,0
scna-int8,exp,direct,on,32,16,4096,12,2,128,warmup,3,1849,0
scna-int8,exp,direct,on,32,16,4096,12,2,128,warmup,4,1843,0
scna-int8,exp,direct,on,32,16,4096,12,2,128,measure,0,1904,0
scna-int8,exp,direct,on,32,16,4096,12,2,128,measure,1,1889,0
scna-int8,exp,direct,on,32,16,4096,12,2,128,measure,2,1888,0
scna-int8,exp,direct,on,32,16,4096,12,2,128,measure,3,1863,0
scna-int8,exp,direct,on,32,16,4096,12,2,128,measure,4,1865,0
scna-int8,exp,direct,on,32,16,4096,12,2,128,measure,5,1864,0
scna-int8,exp,direct,on,32,16,4096,12,2,128,measure,6,1864,0
scna-int8,exp,direct,on,32,16,4096,12,2,128,measure,7,1862,0
scna-int8,exp,direct,on,32,16,4096,12,2,128,measure,8,1863,0
scna-int8,exp,direct,on,32,16,4096,12,2,128,measure,9,1862,0
scna-int8,exp,direct,on,32,16,4096,12,2,128,measure,10,1815,0
scna-int8,exp,direct,on,32,16,4096,12,2,128,measure,11,1828,0
scna-int8,exp,direct,on,32,16,4096,12,2,128,measure,12,1874,0
scna-int8,exp,direct,on,32,16,4096,12,2,128,measure,13,1876,0
scna-int8,exp,direct,on,32,16,4096,12,2,128,measure,14,1847,0
scna-int8,exp,direct,on,32,16,4096,12,2,128,measure,15,1863,0
scna-int8,exp,direct,on,32,16,4096,12,2,128,measure,16,1902,0
scna-int8,exp,direct,on,32,16,4096,12,2,128,measure,17,1800,0
scna-int8,exp,direct,on,32,16,4096,12,2,128,measure,18,1856,0
scna-int8,exp,direct,on,32,16,4096,12,2,128,measure,19,1788,0
