mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,exp,direct,on,16,4,4096,12,2,128,warmup,0,878,0
scna-fp16,exp,direct,on,16,4,4096,12,2,128,warmup,1,764,0
scna-fp16,exp,direct,on,16,4,4096,12,2,128,warmup,2,763,0
scna-fp16,exp,direct,on,16,4,4096,12,2,128,warmup,3,762,0
scna-fp16,exp,direct,on,16,4,4096,12,2,128,warmup,4,764,0
scna-fp16,exp,direct,on,16,4,4096,12,2,128,measure,0,662,0
scna-fp16,exp,direct,on,16,4,4096,12,2,128,measure,1,794,0
scna-fp16,exp,direct,on,16,4,4096,12,2,128,measure,2,675,0
scna-fp16,exp,direct,on,16,4,4096,12,2,128,measure,3,693,0
scna-fp16,exp,direct,on,16,4,4096,12,2,128,measure,4,682,0
scna-fp16,exp,direct,on,16,4,4096,12,2,128,measure,5,753,0
scna-fp16,exp,direct,on,16,4,4096,12,2,128,measure,6,685,0
scna-fp16,exp,direct,on,16,4,4096,12,2,128,measure,7,684,0
scna-fp16,exp,direct,on,16,4,4096,12,2,128,measure,8,679,0
scna-fp16,exp,direct,on,16,4,4096,12,2,128,measure,9,692,0
scna-fp16,exp,direct,on,16,4,4096,12,2,128,measure,10,698,0
scna-fp16,exp,direct,on,16,4,4096,12,2,128,measure,11,688,0
scna-fp16,exp,direct,on,16,4,4096,12,2,128,measure,12,682,0
scna-fp16,exp,direct,on,16,4,4096,12,2,128,measure,13,684,0
scna-fp16,exp,direct,on,16,4,4096,12,2,128,measure,14,689,0
scna-fp16,exp,direct,on,16,4,4096,12,2,128,measure,15,681,0
scna-fp16,exp,direct,on,16,4,4096,12,2,128,measure,16,680,0
scna-fp16,exp,direct,on,16,4,4096,12,2,128,measure,17,681,0
scna-fp16,exp,direct,on,16,4,4096,12,2,128,measure,18,751,0
scna-fp16,exp,direct,on,16,4,4096,12,2,128,measure,19,679,0
