mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-int8,exp2,tree,on,16,8,4096,12,2,128,warmup,0,1116,0
scna-int8,exp2,tree,on,16,8,4096,12,2,128,warmup,1,1001,0
scna-int8,exp2,tree,on,16,8,4096,12,2,128,warmup,2,999,0
scna-int8,exp2,tree,on,16,8,4096,12,2,128,warmup,3,935,0
scna-int8,exp2,tree,on,16,8,4096,12,2,128,warmup,4,985,0
scna-int8,exp2,tree,on,16,8,4096,12,2,128,measure,0,976,0
scna-int8,exp2,tree,on,16,8,4096,12,2,128,measure,1,977,0
scna-int8,exp2,tree,on,16,8,4096,12,2,128,measure,2,991,0
scna-int8,exp2,tree,on,16,8,4096,12,2,128,measure,3,989,0
scna-int8,exp2,tree,on,16,8,4096,12,2,128,measure,4,980,0
scna-int8,exp2,tree,on,16,8,4096,12,2,128,measure,5,976,0
scna-int8,exp2,tree,on,16,8,4096,12,2,128,measure,6,983,0
scna-int8,exp2,tree,on,16,8,4096,12,2,128,measure,7,981,0
scna-int8,exp2,tree,on,16,8,4096,12,2,128,measure,8,978,0
scna-int8,exp2,tree,on,16,8,4096,12,2,128,measure,9,976,0
scna-int8,exp2,tree,on,16,8,4096,12,2,128,measure,10,995,0
scna-int8,exp2,tree,on,16,8,4096,12,2,128,measure,11,986,0
scna-int8,exp2,tree,on,16,8,4096,12,2,128,measure,12,905,0
scna-int8,exp2,tree,on,16,8,4096,12,2,128,measure,13,980,0
scna-int8,exp2,tree,on,16,8,4096,12,2,128,measure,14,922,0
scna-int8,exp2,tree,on,16,8,4096,12,2,128,measure,15,927,0
scna-int8,exp2,tree,on,16,8,4096,12,2,128,measure,16,906,0
scna-int8,exp2,tree,on,16,8,4096,12,2,128,measure,17,965,0
scna-int8,exp2,tree,on,16,8,4096,12,2,128,measure,18,937,0
scna-int8,exp2,tree,on,16,8,4096,12,2,128,measure,19,933,0
