mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-int8,exp,tree,on,32,16,4096,12,2,128,warmup,0,1652,0
scna-int8,exp,tree,on,32,16,4096,12,2,128,warmup,1,1538,0
scna-int8,exp,tree,on,32,16,4096,12,2,128,warmup,2,1536,0
scna-int8,exp,tree,on,32,16,4096,12,2,128,warmup,3,1543,0
scna-int8,exp,tree,on,32,16,4096,12,2,128,warmup,4,1540,0
scna-int8,exp,tree,on,32,16,4096,12,2,128,measure,0,1540,0
scna-int8,exp,tree,on,32,16,4096,12,2,128,measure,1,1525,0
scna-int8,exp,tree,on,32,16,4096,12,2,128,measure,2,1537,0
scna-int8,exp,tree,on,32,16,4096,12,2,128,measure,3,1538,0
scna-int8,exp,tree,on,32,16,4096,12,2,128,measure,4,1580,0
scna-int8,exp,tree,on,32,16,4096,12,2,128,measure,5,1562,0
scna-int8,exp,tree,on,32,16,4096,12,2,128,measure,6,1554,0
scna-int8,exp,tree,on,32,16,4096,12,2,128,measure,7,1556,0
scna-int8,exp,tree,on,32,16,4096,12,2,128,measure,8,1549,0
scna-int8,exp,tree,on,32,16,4096,12,2,128,measure,9,1542,0
scna-int8,exp,tree,on,32,16,4096,12,2,128,measure,10,1535,0
scna-int8,exp,tree,on,32,16,4096,12,2,128,measure,11,1568,0
scna-int8,exp,tree,on,32,16,4096,12,2,128,measure,12,1567,0
scna-int8,exp,tree,on,32,16,4096,12,2,128,measure,13,1615,0
scna-int8,exp,tree,on,32,16,4096,12,2,128,measure,14,1558,0
scna-int8,exp,tree,on,32,16,4096,12,2,128,measure,15,1542,0
scna-int8,exp,tree,on,32,16,4096,12,2,128,measure,16,1552,0
scna-int8,exp,tree,on,32,16,4096,12,2,128,measure,17,1549,0
scna-int8,exp,tree,on,32,16,4096,12,2,128,measure,18,1550,0
scna-int8,exp,tree,on,32,16,4096,12,2,128,measure,19,1549,0
