mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-int8,exp2,direct,on,32,32,4096,12,2,128,warmup,0,3371,0
scna-int8,exp2,direct,on,32,32,4096,12,2,128,warmup,1,3243,0
scna-int8,exp2,direct,on,32,32,4096,12,2,128,warmup,2,3229,0
scna-int8,exp2,direct,on,32,32,4096,12,2,128,warmup,3,3251,0
scna-int8,exp2,direct,on,32,32,4096,12,2,128,warmup,4,3235,0
scna-int8,exp2,direct,on,32,32,4096,12,2,128,measure,0,3256,0
scna-int8,exp2,direct,on,32,32,4096,12,2,128,measure,1,3291,0
scna-int8,exp2,direct,on,32,32,4096,12,2,128,measure,2,3223,0
scna-int8,exp2,direct,on,32,32,4096,12,2,128,measure,3,3315,0
scna-int8,exp2,direct,on,32,32,4096,12,2,128,measure,4,3195,0
scna-int8,exp2,direct,on,32,32,4096,12,2,128,measure,5,3284,0
scna-int8,exp2,direct,on,32,32,4096,12,2,128,measure,6,3206,0
scna-int8,exp2,direct,on,32,32,4096,12,2,128,measure,7,3211,0
scna-int8,exp2,direct,on,32,32,4096,12,2,128,measure,8,3301,0
scna-int8,exp2,direct,on,32,32,4096,12,2,128,measure,9,3182,0
scna-int8,exp2,direct,on,32,32,4096,12,2,128,measure,10,3284,0
scna-int8,exp2,direct,on,32,32,4096,12,2,128,measure,11,3242,0
scna-int8,exp2,direct,on,32,32,4096,12,2,128,measure,12,3296,0
scna-int8,exp2,direct,on,32,32,4096,12,2,128,measure,13,3192,0
scna-int8,exp2,direct,on,32,32,4096,12,2,128,measure,14,3213,0
scna-int8,exp2,direct,on,32,32,4096,12,2,128,measure,15,3288,0
scna-int8,exp2,direct,on,32,32,4096,12,2,128,measure,16,3305,0
scna-int8,exp2,direct,on,32,32,4096,12,2,128,measure,17,3182,0
scna-int8,exp2,direct,on,32,32,4096,12,2,128,measure,18,3189,0
scna-int8,exp2,direct,on,32,32,4096,12,2,128,measure,19,3175,0
