mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,exp,tree,off,32,8,4096,12,2,128,warmup,0,1435,0
scna-fp16,exp,tree,off,32,8,4096,12,2,128,warmup,1,1327,0
scna-fp16,exp,tree,off,32,8,4096,12,2,128,warmup,2,1309,0
scna-fp16,exp,tree,off,32,8,4096,12,2,128,warmup,3,1243,0
scna-fp16,exp,tree,off,32,8,4096,12,2,128,warmup,4,1278,0
scna-fp16,exp,tree,off,32,8,4096,12,2,128,measure,0,1274,0
scna-fp16,exp,tree,off,32,8,4096,12,2,128,measure,1,1271,0
scna-fp16,exp,tree,off,32,8,4096,12,2,128,measure,2,1309,0
scna-fp16,exp,tree,off,32,8,4096,12,2,128,measure,3,1294,0
scna-fp16,exp,tree,off,32,8,4096,12,2,128,measure,4,1286,0
scna-fp16,exp,tree,off,32,8,4096,12,2,128,measure,5,1289,0
scna-fp16,exp,tree,off,32,8,4096,12,2,128,measure,6,1291,0
scna-fp16,exp,tree,off,32,8,4096,12,2,128,measure,7,1283,0
scna-fp16,exp,tree,off,32,8,4096,12,2,128,measure,8,1288,0
scna-fp16,exp,tree,off,32,8,4096,12,2,128,measure,9,1281,0
scna-fp16,exp,tree,off,32,8,4096,12,2,128,measure,10,1335,0
scna-fp16,exp,tree,off,32,8,4096,12,2,128,measure,11,1261,0
scna-fp16,exp,tree,off,32,8,4096,12,2,128,measure,12,1233,0
scna-fp16,exp,tree,off,32,8,4096,12,2,128,measure,13,1229,0
scna-fp16,exp,tree,off,32,8,4096,12,2,128,measure,14,1299,0
scna-fp16,exp,tree,off,32,8,4096,12,2,128,measure,15,1296,0
scna-fp16,exp,tree,off,32,8,4096,12,2,128,measure,16,1330,0
scna-fp16,exp,tree,off,32,8,4096,12,2,128,measure,17,1325,0
scna-fp16,exp,tree,off,32,8,4096,12,2,128,measure,18,1333,0
scna-fp16,exp,tree,off,32,8,4096,12,2,128,measure,19,1297,0
