mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,exp2,direct,off,32,16,4096,12,2,128,warmup,0,2581,0
scna-fp16,exp2,direct,off,32,16,4096,12,2,128,warmup,1,2634,0
scna-fp16,exp2,direct,off,32,16,4096,12,2,128,warmup,2,2625,0
scna-fp16,exp2,direct,off,32,16,4096,12,2,128,warmup,3,2623,0
scna-fp16,exp2,direct,off,32,16,4096,12,2,128,warmup,4,2598,0
scna-fp16,exp2,direct,off,32,16,4096,12,2,128,measure,0,2627,0
scna-fp16,exp2,direct,off,32,16,4096,12,2,128,measure,1,2688,0
scna-fp16,exp2,direct,off,32,16,4096,12,2,128,measure,2,2690,0
scna-fp16,exp2,direct,off,32,16,4096,12,2,128,measure,3,2638,0
scna-fp16,exp2,direct,off,32,16,4096,12,2,128,measure,4,2654,0
scna-fp16,exp2,direct,off,32,16,4096,12,2,128,measure,5,2638,0
scna-fp16,exp2,direct,off,32,16,4096,12,2,128,measure,6,2738,0
scna-fp16,exp2,direct,off,32,16,4096,12,2,128,measure,7,2642,0
scna-fp16,exp2,direct,off,32,16,4096,12,2,128,measure,8,2644,0
scna-fp16,exp2,direct,off,32,16,4096,12,2,128,measure,9,2658,0
scna-fp16,exp2,direct,off,32,16,4096,12,2,128,measure,10,2639,0
scna-fp16,exp2,direct,off,32,16,4096,12,2,128,measure,11,2667,0
scna-fp16,exp2,direct,off,32,16,4096,12,2,128,measure,12,2715,0
scna-fp16,exp2,direct,off,32,16,4096,12,2,128,measure,13,2655,0
scna-fp16,exp2,direct,off,32,16,4096,12,2,128,measure,14,2645,0
scna-fp16,exp2,direct,off,32,16,4096,12,2,128,measure,15,2675,0
scna-fp16,exp2,direct,off,32,16,4096,12,2,128,measure,16,2647,0
scna-fp16,exp2,direct,off,32,16,4096,12,2,128,measure,17,2670,0
scna-fp16,exp2,direct,off,32,16,4096,12,2,128,measure,18,2634,0
scna-fp16,exp2,direct,off,32,16,4096,12,2,128,measure,19,2690,0
