mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-int8,exp,tree,off,8,8,4096,12,2,128,warmup,0,1233,0
scna-int8,exp,tree,off,8,8,4096,12,2,128,warmup,1,1313,0
scna-int8,exp,tree,off,8,8,4096,12,2,128,warmup,2,1314,0
scna-int8,exp,tree,off,8,8,4096,12,2,128,warmup,3,1321,0
scna-int8,exp,tree,off,8,8,4096,12,2,128,warmup,4,1256,0
scna-int8,exp,tree,off,8,8,4096,12,2,128,measure,0,1328,0
scna-int8,exp,tree,off,8,8,4096,12,2,128,measure,1,1262,0
scna-int8,exp,tree,off,8,8,4096,12,2,128,measure,2,1320,0
scna-int8,exp,tree,off,8,8,4096,12,2,128,measure,3,1325,0
scna-int8,exp,tree,off,8,8,4096,12,2,128,measure,4,1345,0
scna-int8,exp,tree,off,8,8,4096,12,2,128,measure,5,1312,0
scna-int8,exp,tree,off,8,8,4096,12,2,128,measure,6,1450,0
scna-int8,exp,tree,off,8,8,4096,12,2,128,measure,7,1467,0
scna-int8,exp,tree,off,8,8,4096,12,2,128,measure,8,1464,0
scna-int8,exp,tree,off,8,8,4096,12,2,128,measure,9,1404,0
scna-int8,exp,tree,off,8,8,4096,12,2,128,measure,10,1360,0
scna-int8,exp,tree,off,8,8,4096,12,2,128,measure,11,1444,0
scna-int8,exp,tree,off,8,8,4096,12,2,128,measure,12,1383,0
scna-int8,exp,tree,off,8,8,4096,12,2,128,measure,13,1462,0
scna-int8,exp,tree,off,8,8,4096,12,2,128,measure,14,1465,0
scna-int8,exp,tree,off,8,8,4096,12,2,128,measure,15,1376,0
scna-int8,exp,tree,off,8,8,4096,12,2,128,measure,16,1339,0
scna-int8,exp,tree,off,8,8,4096,12,2,128,measure,17,1364,0
scna-int8,exp,tree,off,8,8,4096,12,2,128,measure,18,1463,0
scna-int8,exp,tree,off,8,8,4096,12,2,128,measure,19,1473,0
