mode,qo_len,kv_len,n_heads,n_kv_heads,head_dim,iteration,record_count,profiled_total,q_load,k_load,v_load,qk_dot,safe_sm,core_acc,o_scale,o_store,q_load_pct,k_load_pct,v_load_pct,qk_dot_pct,safe_sm_pct,core_acc_pct,o_scale_pct,o_store_pct
baseline,16,4096,12,2,128,1,2,1045,8,174,130,14,694,12,1,12,0.7655502392344498,16.650717703349283,12.440191387559809,1.3397129186602872,66.41148325358853,1.1483253588516746,0.09569377990430622,1.1483253588516746
baseline,16,4096,12,2,128,2,2,1089,10,191,134,13,714,14,1,12,0.9182736455463728,17.53902662993572,12.304866850321396,1.1937557392102847,65.56473829201101,1.285583103764922,0.09182736455463728,1.1019283746556474
baseline,16,4096,12,2,128,3,2,1067,8,180,127,13,711,15,1,12,0.7497656982193065,16.869728209934394,11.90253045923149,1.218369259606373,66.63542642924087,1.4058106841611997,0.09372071227741331,1.1246485473289598
baseline,16,4096,12,2,128,4,2,1085,8,190,121,12,726,15,1,12,0.7373271889400922,17.51152073732719,11.152073732718893,1.1059907834101383,66.91244239631337,1.3824884792626728,0.09216589861751152,1.1059907834101383
baseline,16,4096,12,2,128,5,2,1076,8,184,121,14,722,14,1,12,0.7434944237918215,17.100371747211895,11.245353159851302,1.3011152416356877,67.1003717472119,1.3011152416356877,0.09293680297397769,1.1152416356877324
baseline,16,4096,12,2,128,6,2,1087,8,200,123,13,716,14,1,12,0.7359705611775529,18.39926402943882,11.315547378104876,1.1959521619135236,65.86936522539098,1.2879484820607177,0.09199632014719411,1.1039558417663293
baseline,16,4096,12,2,128,7,2,1082,8,185,121,13,726,14,3,12,0.7393715341959335,17.097966728280962,11.182994454713494,1.2014787430683918,67.09796672828097,1.2939001848428837,0.27726432532347506,1.1090573012939002
baseline,16,4096,12,2,128,8,2,1075,8,180,120,14,727,13,1,12,0.7441860465116279,16.74418604651163,11.162790697674419,1.302325581395349,67.62790697674419,1.2093023255813953,0.09302325581395349,1.1162790697674418
baseline,16,4096,12,2,128,9,2,1068,8,166,145,14,711,12,1,11,0.7490636704119851,15.543071161048688,13.576779026217228,1.3108614232209739,66.57303370786516,1.1235955056179776,0.09363295880149813,1.0299625468164793
baseline,16,4096,12,2,128,10,2,1082,8,184,138,14,715,10,1,12,0.7393715341959335,17.005545286506468,12.754158964879853,1.2939001848428837,66.08133086876155,0.9242144177449169,0.09242144177449169,1.1090573012939002
baseline,16,4096,12,2,128,11,2,1076,8,172,143,13,714,13,1,12,0.7434944237918215,15.985130111524162,13.289962825278812,1.20817843866171,66.35687732342006,1.20817843866171,0.09293680297397769,1.1152416356877324
baseline,16,4096,12,2,128,12,2,1075,8,184,133,12,713,12,1,12,0.7441860465116279,17.116279069767444,12.372093023255815,1.1162790697674418,66.32558139534885,1.1162790697674418,0.09302325581395349,1.1162790697674418
baseline,16,4096,12,2,128,13,2,1072,9,182,136,12,705,15,1,12,0.8395522388059702,16.977611940298505,12.686567164179104,1.1194029850746268,65.76492537313433,1.3992537313432836,0.09328358208955223,1.1194029850746268
baseline,16,4096,12,2,128,14,2,1093,8,194,134,13,719,12,1,12,0.7319304666056725,17.749313815187556,12.259835315645013,1.1893870082342177,65.78225068618482,1.0978956999085088,0.09149130832570906,1.0978956999085088
baseline,16,4096,12,2,128,15,2,1085,8,179,147,13,711,13,2,12,0.7373271889400922,16.497695852534562,13.548387096774196,1.19815668202765,65.52995391705069,1.19815668202765,0.18433179723502305,1.1059907834101383
baseline,16,4096,12,2,128,16,2,1086,8,179,140,11,720,13,3,12,0.7366482504604052,16.482504604051567,12.89134438305709,1.0128913443830572,66.29834254143645,1.1970534069981584,0.2762430939226519,1.1049723756906076
baseline,16,4096,12,2,128,17,2,1088,8,182,142,14,715,15,1,11,0.7352941176470588,16.727941176470587,13.051470588235295,1.2867647058823528,65.71691176470588,1.3786764705882353,0.09191176470588235,1.0110294117647058
baseline,16,4096,12,2,128,18,2,1079,8,184,137,14,714,9,1,12,0.7414272474513438,17.05282669138091,12.696941612604263,1.2974976830398517,66.17238183503244,0.8341056533827619,0.09267840593141798,1.1121408711770158
baseline,16,4096,12,2,128,19,2,1059,8,168,127,15,713,15,1,12,0.7554296506137866,15.864022662889518,11.992445703493862,1.41643059490085,67.32766761095374,1.41643059490085,0.09442870632672333,1.13314447592068
baseline,32,4096,12,2,128,0,2,1910,16,185,117,23,1510,34,3,22,0.8376963350785341,9.68586387434555,6.12565445026178,1.2041884816753925,79.05759162303664,1.780104712041885,0.15706806282722513,1.1518324607329842
baseline,32,4096,12,2,128,1,2,1914,16,170,118,24,1524,37,3,22,0.8359456635318705,8.881922675026123,6.165099268547544,1.2539184952978055,79.62382445141067,1.9331243469174502,0.1567398119122257,1.1494252873563218
baseline,32,4096,12,2,128,2,2,1941,16,177,126,23,1533,39,3,24,0.8243173621844411,9.119010819165378,6.491499227202473,1.184956208140134,78.97990726429676,2.009273570324575,0.1545595054095827,1.2364760432766615
baseline,32,4096,12,2,128,3,2,1953,16,182,119,23,1551,37,3,22,0.819252432155658,9.31899641577061,6.093189964157706,1.1776753712237584,79.4162826420891,1.894521249359959,0.15360983102918588,1.1264720942140296
baseline,32,4096,12,2,128,4,2,1893,16,171,117,23,1503,38,3,22,0.8452192287374538,9.033280507131538,6.180665610142631,1.2150026413100898,79.39778129952457,2.0073956682514527,0.15847860538827258,1.162176439513999
baseline,32,4096,12,2,128,5,2,1918,16,168,119,24,1531,33,3,24,0.8342022940563086,8.75912408759124,6.204379562043796,1.251303441084463,79.82273201251303,1.7205422314911365,0.15641293013555788,1.251303441084463
baseline,32,4096,12,2,128,6,2,1933,16,171,121,23,1537,40,2,23,0.8277289187790998,8.84635281945163,6.2596999482669435,1.189860320744956,79.51370926021728,2.0693222969477496,0.10346611484738748,1.189860320744956
baseline,32,4096,12,2,128,7,2,1887,16,164,119,23,1506,34,3,22,0.8479067302596714,8.691043985161633,6.306306306306306,1.2188659247482776,79.80922098569158,1.8018018018018018,0.1589825119236884,1.1658717541070482
baseline,32,4096,12,2,128,8,2,1889,16,159,120,23,1506,40,3,22,0.8470089994706195,8.41715193223928,6.352567496029645,1.2175754367390152,79.72472207517205,2.1175224986765486,0.15881418740074113,1.1646373742721017
baseline,32,4096,12,2,128,9,2,1920,16,158,127,23,1533,36,3,24,0.8333333333333334,8.229166666666666,6.614583333333333,1.1979166666666667,79.84375,1.875,0.15625,1.25
baseline,32,4096,12,2,128,10,2,1905,16,170,119,23,1514,38,3,22,0.8398950131233596,8.923884514435695,6.246719160104987,1.2073490813648293,79.4750656167979,1.9947506561679789,0.15748031496062992,1.1548556430446193
baseline,32,4096,12,2,128,11,2,1896,16,171,120,23,1503,37,3,23,0.8438818565400843,9.018987341772151,6.329113924050633,1.2130801687763713,79.27215189873418,1.9514767932489452,0.15822784810126583,1.2130801687763713
baseline,32,4096,12,2,128,12,2,1910,16,162,121,23,1529,37,1,21,0.8376963350785341,8.481675392670157,6.335078534031413,1.2041884816753925,80.05235602094241,1.93717277486911,0.052356020942408384,1.0994764397905759
baseline,32,4096,12,2,128,13,2,1878,16,162,120,23,1496,36,3,22,0.8519701810436635,8.626198083067091,6.3897763578274756,1.2247071352502663,79.65921192758253,1.9169329073482428,0.1597444089456869,1.1714589989350372
baseline,32,4096,12,2,128,14,2,1907,16,167,119,23,1520,38,2,22,0.8390141583639223,8.75721027792344,6.240167802831673,1.2060828526481384,79.70634504457263,1.9926586261143155,0.1048767697954903,1.1536444677503932
baseline,32,4096,12,2,128,15,2,1904,16,164,121,23,1522,33,3,22,0.8403361344537815,8.61344537815126,6.355042016806722,1.207983193277311,79.93697478991596,1.7331932773109244,0.15756302521008403,1.1554621848739497
baseline,32,4096,12,2,128,16,2,1880,16,172,121,23,1486,37,3,22,0.851063829787234,9.148936170212766,6.436170212765957,1.2234042553191489,79.04255319148936,1.9680851063829787,0.15957446808510636,1.1702127659574468
baseline,32,4096,12,2,128,17,2,1912,16,166,116,23,1529,35,3,24,0.8368200836820083,8.682008368200837,6.066945606694561,1.202928870292887,79.96861924686193,1.8305439330543933,0.15690376569037656,1.2552301255230125
baseline,32,4096,12,2,128,18,2,1905,16,167,120,24,1516,37,3,22,0.8398950131233596,8.766404199475065,6.299212598425196,1.2598425196850394,79.58005249343833,1.942257217847769,0.15748031496062992,1.1548556430446193
baseline,32,4096,12,2,128,19,2,1900,16,160,121,24,1515,39,3,22,0.8421052631578947,8.421052631578947,6.368421052631579,1.263157894736842,79.73684210526316,2.0526315789473686,0.15789473684210525,1.1578947368421053
