mode,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-int8,16,16,4096,12,2,128,warmup,0,2136,0
scna-int8,16,16,4096,12,2,128,warmup,1,2098,0
scna-int8,16,16,4096,12,2,128,warmup,2,2024,0
scna-int8,16,16,4096,12,2,128,warmup,3,2000,0
scna-int8,16,16,4096,12,2,128,warmup,4,2012,0
scna-int8,16,16,4096,12,2,128,measure,0,1987,0
scna-int8,16,16,4096,12,2,128,measure,1,1982,0
scna-int8,16,16,4096,12,2,128,measure,2,1993,0
scna-int8,16,16,4096,12,2,128,measure,3,2014,0
scna-int8,16,16,4096,12,2,128,measure,4,1982,0
scna-int8,16,16,4096,12,2,128,measure,5,1990,0
scna-int8,16,16,4096,12,2,128,measure,6,2094,0
scna-int8,16,16,4096,12,2,128,measure,7,1955,0
scna-int8,16,16,4096,12,2,128,measure,8,2005,0
scna-int8,16,16,4096,12,2,128,measure,9,1908,0
scna-int8,16,16,4096,12,2,128,measure,10,1968,0
scna-int8,16,16,4096,12,2,128,measure,11,1938,0
scna-int8,16,16,4096,12,2,128,measure,12,1968,0
scna-int8,16,16,4096,12,2,128,measure,13,1982,0
scna-int8,16,16,4096,12,2,128,measure,14,1888,0
scna-int8,16,16,4096,12,2,128,measure,15,1971,0
scna-int8,16,16,4096,12,2,128,measure,16,1931,0
scna-int8,16,16,4096,12,2,128,measure,17,1906,0
scna-int8,16,16,4096,12,2,128,measure,18,1936,0
scna-int8,16,16,4096,12,2,128,measure,19,2009,0
