mode,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,32,16,4096,12,2,128,warmup,0,2784,0
scna-fp16,32,16,4096,12,2,128,warmup,1,2724,0
scna-fp16,32,16,4096,12,2,128,warmup,2,2646,0
scna-fp16,32,16,4096,12,2,128,warmup,3,2658,0
scna-fp16,32,16,4096,12,2,128,warmup,4,2759,0
scna-fp16,32,16,4096,12,2,128,measure,0,2680,0
scna-fp16,32,16,4096,12,2,128,measure,1,2752,0
scna-fp16,32,16,4096,12,2,128,measure,2,2831,0
scna-fp16,32,16,4096,12,2,128,measure,3,2797,0
scna-fp16,32,16,4096,12,2,128,measure,4,2826,0
scna-fp16,32,16,4096,12,2,128,measure,5,2803,0
scna-fp16,32,16,4096,12,2,128,measure,6,2810,0
scna-fp16,32,16,4096,12,2,128,measure,7,2789,0
scna-fp16,32,16,4096,12,2,128,measure,8,2821,0
scna-fp16,32,16,4096,12,2,128,measure,9,2792,0
scna-fp16,32,16,4096,12,2,128,measure,10,2736,0
scna-fp16,32,16,4096,12,2,128,measure,11,2835,0
scna-fp16,32,16,4096,12,2,128,measure,12,2739,0
scna-fp16,32,16,4096,12,2,128,measure,13,2849,0
scna-fp16,32,16,4096,12,2,128,measure,14,2823,0
scna-fp16,32,16,4096,12,2,128,measure,15,2836,0
scna-fp16,32,16,4096,12,2,128,measure,16,2731,0
scna-fp16,32,16,4096,12,2,128,measure,17,2716,0
scna-fp16,32,16,4096,12,2,128,measure,18,2773,0
scna-fp16,32,16,4096,12,2,128,measure,19,2813,0
