mode,function,kernel,pipeline,scna_width,qo_len,iteration,profiled_total,safe_sm,scna_exp,q_load,k_load,v_load,qk_dot,core_acc,o_scale,o_store,kv_dma_issue,kv_dma_wait,kv_transform,host_elapsed
scna-fp16,exp,tree,off,8,16,0,1330.0,707.0,544.0,8.0,302.0,278.0,12.0,10.0,3.0,10.0,0.0,0.0,0.0,1644.0
scna-fp16,exp,tree,off,8,16,1,1328.0,707.0,544.0,8.0,292.0,284.0,12.0,11.0,3.0,11.0,0.0,0.0,0.0,1641.0
scna-fp16,exp,tree,off,8,16,2,1328.0,709.0,545.0,8.0,302.0,273.0,12.0,10.0,3.0,11.0,0.0,0.0,0.0,1638.0
scna-fp16,exp,tree,off,8,16,3,1326.0,708.0,544.0,8.0,290.0,285.0,12.0,10.0,3.0,10.0,0.0,0.0,0.0,1647.0
scna-fp16,exp,tree,off,8,16,4,1338.0,710.0,546.0,8.0,299.0,285.0,12.0,10.0,3.0,11.0,0.0,0.0,0.0,1639.0
scna-fp16,exp,tree,off,8,16,5,1335.0,708.0,545.0,8.0,300.0,284.0,12.0,10.0,3.0,10.0,0.0,0.0,0.0,1640.0
scna-fp16,exp,tree,off,8,16,6,1461.0,739.0,547.0,8.0,363.0,315.0,13.0,10.0,3.0,10.0,0.0,0.0,0.0,1728.0
scna-fp16,exp,tree,off,8,16,7,1467.0,738.0,548.0,8.0,365.0,321.0,12.0,10.0,3.0,10.0,0.0,0.0,0.0,1846.0
scna-fp16,exp,tree,off,8,16,8,1456.0,734.0,547.0,8.0,355.0,321.0,13.0,10.0,3.0,12.0,0.0,0.0,0.0,1831.0
scna-fp16,exp,tree,off,8,16,9,1464.0,735.0,548.0,8.0,364.0,320.0,13.0,10.0,3.0,11.0,0.0,0.0,0.0,1720.0
scna-fp16,exp,tree,off,8,16,10,1462.0,732.0,547.0,8.0,355.0,331.0,12.0,10.0,3.0,11.0,0.0,0.0,0.0,1737.0
scna-fp16,exp,tree,off,8,16,11,1473.0,738.0,546.0,8.0,365.0,325.0,13.0,10.0,3.0,11.0,0.0,0.0,0.0,1754.0
scna-fp16,exp,tree,off,8,16,12,1454.0,737.0,547.0,8.0,350.0,323.0,13.0,10.0,3.0,10.0,0.0,0.0,0.0,1750.0
scna-fp16,exp,tree,off,8,16,13,1461.0,736.0,547.0,8.0,362.0,320.0,12.0,10.0,3.0,10.0,0.0,0.0,0.0,1726.0
scna-fp16,exp,tree,off,8,16,14,1463.0,731.0,547.0,8.0,361.0,326.0,14.0,10.0,3.0,10.0,0.0,0.0,0.0,1790.0
scna-fp16,exp,tree,off,8,16,15,1426.0,725.0,545.0,8.0,345.0,312.0,13.0,10.0,3.0,10.0,0.0,0.0,0.0,1729.0
scna-fp16,exp,tree,off,8,16,16,1430.0,732.0,545.0,8.0,330.0,322.0,12.0,11.0,3.0,12.0,0.0,0.0,0.0,1766.0
scna-fp16,exp,tree,off,8,16,17,1419.0,729.0,546.0,8.0,344.0,303.0,12.0,10.0,3.0,10.0,0.0,0.0,0.0,1731.0
scna-fp16,exp,tree,off,8,16,18,1425.0,733.0,546.0,8.0,338.0,310.0,12.0,10.0,3.0,11.0,0.0,0.0,0.0,1755.0
scna-fp16,exp,tree,off,8,16,19,1415.0,726.0,545.0,8.0,341.0,305.0,12.0,10.0,3.0,10.0,0.0,0.0,0.0,1730.0
scna-fp16,exp,tree,off,8,16,100,1345.0,752.0,558.0,8.0,228.0,322.0,12.0,10.0,3.0,10.0,0.0,0.0,0.0,1734.0
scna-fp16,exp,tree,off,8,16,101,1342.0,745.0,557.0,8.0,232.0,322.0,12.0,10.0,3.0,10.0,0.0,0.0,0.0,1729.0
scna-fp16,exp,tree,off,8,16,102,1343.0,746.0,557.0,8.0,228.0,326.0,12.0,10.0,3.0,10.0,0.0,0.0,0.0,1617.0
scna-fp16,exp,tree,off,8,16,103,1386.0,748.0,557.0,8.0,269.0,326.0,12.0,10.0,3.0,10.0,0.0,0.0,0.0,1739.0
scna-fp16,exp,tree,off,8,16,104,1391.0,741.0,556.0,7.0,288.0,320.0,12.0,10.0,3.0,10.0,0.0,0.0,0.0,1684.0
scna-fp16,exp,tree,off,8,16,105,1413.0,747.0,556.0,8.0,304.0,319.0,12.0,10.0,3.0,10.0,0.0,0.0,0.0,1723.0
scna-fp16,exp,tree,off,8,16,106,1414.0,745.0,557.0,8.0,306.0,320.0,12.0,10.0,3.0,10.0,0.0,0.0,0.0,1794.0
scna-fp16,exp,tree,off,8,16,107,1433.0,749.0,557.0,8.0,317.0,324.0,12.0,10.0,3.0,10.0,0.0,0.0,0.0,1709.0
scna-fp16,exp,tree,off,8,16,108,1473.0,748.0,556.0,8.0,358.0,324.0,12.0,10.0,3.0,10.0,0.0,0.0,0.0,1780.0
scna-fp16,exp,tree,off,8,16,109,1471.0,748.0,556.0,8.0,358.0,322.0,12.0,10.0,3.0,10.0,0.0,0.0,0.0,1742.0
scna-fp16,exp,tree,off,8,16,110,1484.0,752.0,556.0,9.0,367.0,321.0,12.0,10.0,3.0,10.0,0.0,0.0,0.0,1865.0
scna-fp16,exp,tree,off,8,16,111,1476.0,745.0,556.0,8.0,365.0,323.0,12.0,10.0,3.0,10.0,0.0,0.0,0.0,1794.0
scna-fp16,exp,tree,off,8,16,112,1481.0,749.0,556.0,8.0,369.0,320.0,12.0,10.0,3.0,10.0,0.0,0.0,0.0,1859.0
scna-fp16,exp,tree,off,8,16,113,1476.0,748.0,556.0,8.0,364.0,321.0,12.0,10.0,3.0,10.0,0.0,0.0,0.0,1750.0
scna-fp16,exp,tree,off,8,16,114,1476.0,750.0,556.0,7.0,360.0,324.0,12.0,10.0,3.0,10.0,0.0,0.0,0.0,1743.0
scna-fp16,exp,tree,off,8,16,115,1466.0,744.0,557.0,8.0,353.0,326.0,12.0,10.0,3.0,10.0,0.0,0.0,0.0,1805.0
scna-fp16,exp,tree,off,8,16,116,1478.0,750.0,556.0,7.0,365.0,321.0,12.0,10.0,3.0,10.0,0.0,0.0,0.0,1752.0
scna-fp16,exp,tree,off,8,16,117,1472.0,745.0,556.0,7.0,364.0,321.0,12.0,10.0,3.0,10.0,0.0,0.0,0.0,1858.0
scna-fp16,exp,tree,off,8,16,118,1473.0,744.0,556.0,8.0,363.0,323.0,12.0,10.0,3.0,10.0,0.0,0.0,0.0,1855.0
scna-fp16,exp,tree,off,8,16,119,1478.0,748.0,556.0,7.0,365.0,323.0,12.0,10.0,3.0,10.0,0.0,0.0,0.0,1847.0
scna-fp16,exp,tree,off,8,32,0,2267.0,1460.0,1090.0,15.0,378.0,339.0,27.0,23.0,3.0,22.0,0.0,0.0,0.0,2638.0
scna-fp16,exp,tree,off,8,32,1,2258.0,1459.0,1089.0,15.0,374.0,336.0,26.0,23.0,3.0,22.0,0.0,0.0,0.0,2655.0
scna-fp16,exp,tree,off,8,32,2,2250.0,1457.0,1089.0,15.0,373.0,330.0,27.0,23.0,3.0,22.0,0.0,0.0,0.0,2650.0
scna-fp16,exp,tree,off,8,32,3,2235.0,1451.0,1089.0,15.0,363.0,331.0,27.0,23.0,3.0,22.0,0.0,0.0,0.0,2628.0
scna-fp16,exp,tree,off,8,32,4,2257.0,1462.0,1087.0,15.0,369.0,337.0,26.0,23.0,3.0,22.0,0.0,0.0,0.0,2649.0
scna-fp16,exp,tree,off,8,32,5,2257.0,1459.0,1089.0,15.0,369.0,339.0,27.0,23.0,3.0,22.0,0.0,0.0,0.0,2567.0
scna-fp16,exp,tree,off,8,32,6,2255.0,1457.0,1089.0,15.0,371.0,337.0,27.0,23.0,3.0,22.0,0.0,0.0,0.0,2665.0
scna-fp16,exp,tree,off,8,32,7,2254.0,1458.0,1088.0,15.0,369.0,337.0,27.0,23.0,3.0,22.0,0.0,0.0,0.0,2662.0
scna-fp16,exp,tree,off,8,32,8,2250.0,1458.0,1089.0,15.0,371.0,332.0,26.0,23.0,3.0,22.0,0.0,0.0,0.0,2634.0
scna-fp16,exp,tree,off,8,32,9,2258.0,1461.0,1088.0,15.0,370.0,337.0,27.0,23.0,3.0,22.0,0.0,0.0,0.0,2644.0
scna-fp16,exp,tree,off,8,32,10,2251.0,1457.0,1087.0,15.0,367.0,337.0,27.0,23.0,3.0,22.0,0.0,0.0,0.0,2599.0
scna-fp16,exp,tree,off,8,32,11,2251.0,1461.0,1089.0,15.0,367.0,333.0,27.0,23.0,3.0,22.0,0.0,0.0,0.0,2637.0
scna-fp16,exp,tree,off,8,32,12,2246.0,1458.0,1088.0,15.0,367.0,331.0,27.0,23.0,3.0,22.0,0.0,0.0,0.0,2655.0
scna-fp16,exp,tree,off,8,32,13,2253.0,1460.0,1087.0,15.0,369.0,335.0,26.0,23.0,3.0,22.0,0.0,0.0,0.0,2634.0
scna-fp16,exp,tree,off,8,32,14,2255.0,1460.0,1089.0,15.0,367.0,338.0,27.0,23.0,3.0,22.0,0.0,0.0,0.0,2656.0
scna-fp16,exp,tree,off,8,32,15,2212.0,1430.0,1082.0,15.0,366.0,326.0,27.0,23.0,3.0,22.0,0.0,0.0,0.0,2551.0
scna-fp16,exp,tree,off,8,32,16,2194.0,1423.0,1076.0,15.0,345.0,337.0,26.0,23.0,3.0,22.0,0.0,0.0,0.0,2521.0
scna-fp16,exp,tree,off,8,32,17,2250.0,1454.0,1085.0,15.0,367.0,340.0,26.0,23.0,3.0,22.0,0.0,0.0,0.0,2560.0
scna-fp16,exp,tree,off,8,32,18,2252.0,1459.0,1086.0,15.0,366.0,338.0,26.0,23.0,3.0,22.0,0.0,0.0,0.0,2638.0
scna-fp16,exp,tree,off,8,32,19,2247.0,1456.0,1087.0,15.0,367.0,335.0,26.0,23.0,3.0,22.0,0.0,0.0,0.0,2626.0
scna-fp16,exp,tree,off,8,32,100,2171.0,1420.0,1080.0,15.0,356.0,308.0,25.0,22.0,3.0,22.0,0.0,0.0,0.0,2543.0
scna-fp16,exp,tree,off,8,32,101,2153.0,1456.0,1085.0,15.0,281.0,328.0,25.0,23.0,3.0,22.0,0.0,0.0,0.0,2521.0
scna-fp16,exp,tree,off,8,32,102,2161.0,1460.0,1084.0,15.0,287.0,326.0,26.0,22.0,3.0,22.0,0.0,0.0,0.0,2512.0
scna-fp16,exp,tree,off,8,32,103,2151.0,1449.0,1086.0,15.0,291.0,323.0,26.0,22.0,3.0,22.0,0.0,0.0,0.0,2454.0
scna-fp16,exp,tree,off,8,32,104,2161.0,1453.0,1084.0,15.0,290.0,331.0,26.0,22.0,3.0,21.0,0.0,0.0,0.0,2515.0
scna-fp16,exp,tree,off,8,32,105,2193.0,1456.0,1085.0,15.0,321.0,329.0,25.0,22.0,3.0,22.0,0.0,0.0,0.0,2545.0
scna-fp16,exp,tree,off,8,32,106,2189.0,1452.0,1085.0,15.0,326.0,322.0,26.0,23.0,3.0,22.0,0.0,0.0,0.0,2492.0
scna-fp16,exp,tree,off,8,32,107,2190.0,1454.0,1084.0,15.0,316.0,331.0,26.0,23.0,3.0,22.0,0.0,0.0,0.0,2537.0
scna-fp16,exp,tree,off,8,32,108,2205.0,1455.0,1084.0,15.0,331.0,330.0,26.0,23.0,3.0,22.0,0.0,0.0,0.0,2498.0
scna-fp16,exp,tree,off,8,32,109,2205.0,1458.0,1084.0,15.0,328.0,331.0,26.0,22.0,3.0,22.0,0.0,0.0,0.0,2492.0
scna-fp16,exp,tree,off,8,32,110,2205.0,1456.0,1085.0,15.0,329.0,331.0,26.0,23.0,3.0,22.0,0.0,0.0,0.0,2493.0
scna-fp16,exp,tree,off,8,32,111,2213.0,1466.0,1085.0,15.0,335.0,325.0,25.0,22.0,3.0,22.0,0.0,0.0,0.0,2518.0
scna-fp16,exp,tree,off,8,32,112,2192.0,1454.0,1087.0,15.0,323.0,328.0,25.0,22.0,3.0,22.0,0.0,0.0,0.0,2567.0
scna-fp16,exp,tree,off,8,32,113,2204.0,1456.0,1085.0,15.0,333.0,327.0,26.0,22.0,3.0,22.0,0.0,0.0,0.0,2518.0
scna-fp16,exp,tree,off,8,32,114,2244.0,1454.0,1084.0,15.0,369.0,333.0,26.0,22.0,3.0,22.0,0.0,0.0,0.0,2597.0
scna-fp16,exp,tree,off,8,32,115,2244.0,1451.0,1084.0,15.0,373.0,332.0,25.0,23.0,3.0,22.0,0.0,0.0,0.0,2648.0
scna-fp16,exp,tree,off,8,32,116,2238.0,1450.0,1084.0,15.0,374.0,325.0,26.0,23.0,3.0,22.0,0.0,0.0,0.0,2626.0
scna-fp16,exp,tree,off,8,32,117,2246.0,1454.0,1084.0,15.0,375.0,329.0,26.0,22.0,3.0,22.0,0.0,0.0,0.0,2624.0
scna-fp16,exp,tree,off,8,32,118,2236.0,1454.0,1084.0,15.0,373.0,320.0,26.0,23.0,3.0,22.0,0.0,0.0,0.0,2559.0
scna-fp16,exp,tree,off,8,32,119,2242.0,1461.0,1084.0,15.0,374.0,320.0,25.0,22.0,3.0,22.0,0.0,0.0,0.0,2627.0
scna-fp16,exp,tree,on,8,4,0,416.0,176.0,139.0,2.0,131.0,99.0,4.0,0.0,0.0,4.0,10.0,22.0,192.0,676.0
scna-fp16,exp,tree,on,8,4,1,420.0,177.0,138.0,2.0,131.0,102.0,4.0,0.0,0.0,4.0,8.0,25.0,193.0,661.0
scna-fp16,exp,tree,on,8,4,2,419.0,176.0,139.0,2.0,133.0,101.0,4.0,0.0,0.0,3.0,8.0,27.0,192.0,682.0
scna-fp16,exp,tree,on,8,4,3,419.0,176.0,138.0,2.0,131.0,102.0,4.0,0.0,0.0,4.0,8.0,24.0,193.0,665.0
scna-fp16,exp,tree,on,8,4,4,415.0,175.0,138.0,1.0,131.0,101.0,3.0,0.0,0.0,4.0,8.0,22.0,192.0,668.0
scna-fp16,exp,tree,on,8,4,5,417.0,177.0,138.0,1.0,131.0,101.0,3.0,0.0,0.0,4.0,9.0,24.0,193.0,675.0
scna-fp16,exp,tree,on,8,4,6,416.0,175.0,139.0,1.0,131.0,101.0,4.0,0.0,0.0,4.0,10.0,23.0,192.0,675.0
scna-fp16,exp,tree,on,8,4,7,413.0,176.0,139.0,1.0,130.0,100.0,3.0,0.0,0.0,3.0,8.0,22.0,193.0,661.0
scna-fp16,exp,tree,on,8,4,8,417.0,175.0,138.0,1.0,132.0,101.0,4.0,0.0,0.0,4.0,8.0,24.0,193.0,664.0
scna-fp16,exp,tree,on,8,4,9,420.0,175.0,139.0,2.0,132.0,103.0,4.0,0.0,0.0,4.0,9.0,26.0,193.0,657.0
scna-fp16,exp,tree,on,8,4,10,421.0,176.0,138.0,2.0,133.0,102.0,4.0,0.0,0.0,4.0,9.0,27.0,192.0,672.0
scna-fp16,exp,tree,on,8,4,11,483.0,189.0,148.0,2.0,139.0,145.0,4.0,0.0,0.0,4.0,9.0,76.0,193.0,755.0
scna-fp16,exp,tree,on,8,4,12,588.0,208.0,157.0,2.0,186.0,185.0,4.0,0.0,0.0,3.0,9.0,163.0,191.0,759.0
scna-fp16,exp,tree,on,8,4,13,570.0,206.0,156.0,2.0,178.0,177.0,3.0,0.0,0.0,4.0,10.0,148.0,191.0,884.0
scna-fp16,exp,tree,on,8,4,14,565.0,205.0,157.0,1.0,177.0,175.0,3.0,0.0,0.0,4.0,8.0,145.0,192.0,841.0
scna-fp16,exp,tree,on,8,4,15,573.0,204.0,156.0,2.0,180.0,181.0,3.0,0.0,0.0,3.0,9.0,154.0,192.0,814.0
scna-fp16,exp,tree,on,8,4,16,561.0,206.0,158.0,2.0,173.0,174.0,3.0,0.0,0.0,3.0,10.0,140.0,192.0,734.0
scna-fp16,exp,tree,on,8,4,17,561.0,202.0,156.0,2.0,174.0,176.0,3.0,0.0,0.0,4.0,9.0,142.0,192.0,827.0
scna-fp16,exp,tree,on,8,4,18,560.0,203.0,156.0,2.0,172.0,176.0,3.0,0.0,0.0,4.0,9.0,141.0,192.0,731.0
scna-fp16,exp,tree,on,8,4,19,560.0,204.0,156.0,2.0,173.0,174.0,3.0,0.0,0.0,4.0,8.0,140.0,193.0,733.0
scna-fp16,exp,tree,on,8,4,100,459.0,184.0,141.0,2.0,139.0,127.0,4.0,0.0,0.0,3.0,9.0,57.0,192.0,721.0
scna-fp16,exp,tree,on,8,4,101,457.0,185.0,143.0,2.0,135.0,128.0,4.0,0.0,0.0,3.0,8.0,54.0,192.0,729.0
scna-fp16,exp,tree,on,8,4,102,458.0,185.0,142.0,2.0,138.0,126.0,4.0,0.0,0.0,3.0,8.0,57.0,192.0,712.0
scna-fp16,exp,tree,on,8,4,103,461.0,188.0,143.0,2.0,137.0,127.0,4.0,0.0,0.0,3.0,8.0,55.0,192.0,723.0
scna-fp16,exp,tree,on,8,4,104,456.0,183.0,141.0,2.0,137.0,127.0,4.0,0.0,0.0,3.0,9.0,55.0,192.0,717.0
scna-fp16,exp,tree,on,8,4,105,462.0,184.0,141.0,2.0,140.0,129.0,4.0,0.0,0.0,3.0,9.0,61.0,192.0,718.0
scna-fp16,exp,tree,on,8,4,106,456.0,183.0,141.0,2.0,136.0,127.0,4.0,0.0,0.0,4.0,8.0,53.0,192.0,716.0
scna-fp16,exp,tree,on,8,4,107,451.0,183.0,141.0,1.0,139.0,121.0,4.0,0.0,0.0,3.0,10.0,51.0,193.0,724.0
scna-fp16,exp,tree,on,8,4,108,462.0,184.0,141.0,2.0,138.0,130.0,4.0,0.0,0.0,4.0,9.0,60.0,193.0,717.0
scna-fp16,exp,tree,on,8,4,109,454.0,185.0,142.0,2.0,135.0,125.0,4.0,0.0,0.0,3.0,9.0,50.0,193.0,719.0
scna-fp16,exp,tree,on,8,4,110,460.0,185.0,141.0,2.0,139.0,126.0,4.0,0.0,0.0,4.0,8.0,57.0,192.0,718.0
scna-fp16,exp,tree,on,8,4,111,459.0,184.0,141.0,1.0,138.0,129.0,4.0,0.0,0.0,3.0,8.0,58.0,192.0,722.0
scna-fp16,exp,tree,on,8,4,112,458.0,185.0,141.0,2.0,139.0,125.0,4.0,0.0,0.0,3.0,10.0,56.0,192.0,720.0
scna-fp16,exp,tree,on,8,4,113,461.0,184.0,141.0,2.0,138.0,130.0,4.0,0.0,0.0,3.0,8.0,59.0,192.0,720.0
scna-fp16,exp,tree,on,8,4,114,462.0,184.0,141.0,2.0,138.0,130.0,4.0,0.0,0.0,4.0,9.0,61.0,192.0,715.0
scna-fp16,exp,tree,on,8,4,115,450.0,183.0,141.0,2.0,138.0,120.0,4.0,0.0,0.0,3.0,8.0,50.0,192.0,718.0
scna-fp16,exp,tree,on,8,4,116,455.0,183.0,141.0,2.0,137.0,126.0,4.0,0.0,0.0,3.0,8.0,55.0,192.0,719.0
scna-fp16,exp,tree,on,8,4,117,535.0,205.0,150.0,1.0,158.0,164.0,4.0,0.0,0.0,3.0,9.0,113.0,193.0,739.0
scna-fp16,exp,tree,on,8,4,118,548.0,205.0,150.0,2.0,170.0,164.0,4.0,0.0,0.0,3.0,9.0,126.0,192.0,740.0
scna-fp16,exp,tree,on,8,4,119,547.0,205.0,151.0,2.0,168.0,164.0,4.0,0.0,1.0,3.0,9.0,125.0,194.0,776.0
scna-fp16,exp,tree,on,8,8,0,741.0,382.0,285.0,3.0,176.0,161.0,8.0,4.0,2.0,5.0,9.0,129.0,192.0,968.0
scna-fp16,exp,tree,on,8,8,1,738.0,381.0,283.0,3.0,173.0,162.0,8.0,4.0,2.0,5.0,10.0,126.0,192.0,988.0
scna-fp16,exp,tree,on,8,8,2,740.0,379.0,284.0,4.0,178.0,160.0,8.0,4.0,2.0,5.0,9.0,129.0,192.0,971.0
scna-fp16,exp,tree,on,8,8,3,741.0,380.0,283.0,3.0,177.0,163.0,7.0,4.0,2.0,5.0,8.0,131.0,193.0,1058.0
scna-fp16,exp,tree,on,8,8,4,738.0,379.0,282.0,4.0,178.0,159.0,7.0,4.0,2.0,5.0,9.0,128.0,193.0,986.0
scna-fp16,exp,tree,on,8,8,5,734.0,379.0,284.0,4.0,173.0,160.0,7.0,4.0,2.0,5.0,9.0,124.0,193.0,942.0
scna-fp16,exp,tree,on,8,8,6,735.0,379.0,283.0,4.0,175.0,159.0,7.0,4.0,2.0,5.0,8.0,126.0,192.0,962.0
scna-fp16,exp,tree,on,8,8,7,742.0,384.0,284.0,4.0,175.0,161.0,7.0,4.0,2.0,5.0,8.0,128.0,192.0,936.0
scna-fp16,exp,tree,on,8,8,8,740.0,383.0,284.0,4.0,177.0,158.0,7.0,4.0,2.0,5.0,9.0,126.0,192.0,1051.0
scna-fp16,exp,tree,on,8,8,9,743.0,382.0,283.0,4.0,176.0,162.0,8.0,4.0,2.0,5.0,10.0,130.0,192.0,936.0
scna-fp16,exp,tree,on,8,8,10,742.0,383.0,283.0,4.0,174.0,162.0,8.0,4.0,2.0,5.0,8.0,127.0,193.0,1042.0
scna-fp16,exp,tree,on,8,8,11,737.0,382.0,283.0,4.0,174.0,158.0,8.0,4.0,2.0,5.0,10.0,124.0,192.0,1049.0
scna-fp16,exp,tree,on,8,8,12,752.0,379.0,284.0,3.0,175.0,176.0,8.0,4.0,2.0,5.0,10.0,144.0,191.0,1062.0
scna-fp16,exp,tree,on,8,8,13,848.0,406.0,294.0,4.0,218.0,201.0,8.0,4.0,2.0,5.0,8.0,211.0,192.0,1081.0
scna-fp16,exp,tree,on,8,8,14,843.0,405.0,294.0,3.0,217.0,200.0,7.0,4.0,2.0,5.0,9.0,208.0,192.0,1117.0
scna-fp16,exp,tree,on,8,8,15,848.0,408.0,292.0,4.0,218.0,199.0,8.0,4.0,2.0,5.0,9.0,209.0,192.0,1181.0
scna-fp16,exp,tree,on,8,8,16,853.0,406.0,294.0,4.0,220.0,204.0,8.0,4.0,2.0,5.0,9.0,216.0,191.0,1122.0
scna-fp16,exp,tree,on,8,8,17,856.0,407.0,293.0,4.0,223.0,203.0,8.0,4.0,2.0,5.0,8.0,217.0,192.0,1072.0
scna-fp16,exp,tree,on,8,8,18,850.0,406.0,294.0,4.0,219.0,203.0,7.0,4.0,2.0,5.0,9.0,212.0,192.0,1115.0
scna-fp16,exp,tree,on,8,8,19,848.0,408.0,293.0,4.0,217.0,200.0,8.0,4.0,2.0,5.0,8.0,209.0,192.0,1069.0
scna-fp16,exp,tree,on,8,8,100,609.0,350.0,272.0,4.0,133.0,104.0,7.0,4.0,2.0,5.0,10.0,26.0,192.0,884.0
scna-fp16,exp,tree,on,8,8,101,606.0,351.0,272.0,3.0,133.0,101.0,7.0,4.0,2.0,5.0,9.0,25.0,192.0,889.0
scna-fp16,exp,tree,on,8,8,102,615.0,354.0,273.0,4.0,133.0,104.0,8.0,5.0,2.0,5.0,9.0,27.0,193.0,891.0
scna-fp16,exp,tree,on,8,8,103,608.0,352.0,272.0,4.0,132.0,101.0,8.0,4.0,2.0,5.0,9.0,26.0,193.0,905.0
scna-fp16,exp,tree,on,8,8,104,610.0,353.0,273.0,3.0,132.0,102.0,8.0,5.0,2.0,5.0,9.0,24.0,193.0,882.0
scna-fp16,exp,tree,on,8,8,105,611.0,352.0,272.0,3.0,134.0,103.0,8.0,4.0,2.0,5.0,10.0,27.0,192.0,890.0
scna-fp16,exp,tree,on,8,8,106,607.0,350.0,272.0,3.0,133.0,102.0,8.0,4.0,2.0,5.0,9.0,25.0,194.0,797.0
scna-fp16,exp,tree,on,8,8,107,609.0,353.0,272.0,3.0,133.0,101.0,8.0,4.0,2.0,5.0,9.0,25.0,192.0,804.0
scna-fp16,exp,tree,on,8,8,108,606.0,351.0,272.0,3.0,132.0,101.0,8.0,4.0,2.0,5.0,10.0,24.0,194.0,901.0
scna-fp16,exp,tree,on,8,8,109,608.0,351.0,272.0,3.0,133.0,103.0,7.0,4.0,2.0,5.0,8.0,27.0,194.0,887.0
scna-fp16,exp,tree,on,8,8,110,650.0,360.0,275.0,4.0,140.0,128.0,7.0,4.0,2.0,5.0,10.0,58.0,193.0,869.0
scna-fp16,exp,tree,on,8,8,111,672.0,365.0,276.0,4.0,148.0,136.0,7.0,4.0,2.0,6.0,9.0,76.0,191.0,925.0
scna-fp16,exp,tree,on,8,8,112,658.0,363.0,276.0,4.0,147.0,126.0,7.0,4.0,2.0,5.0,10.0,65.0,192.0,919.0
scna-fp16,exp,tree,on,8,8,113,659.0,365.0,276.0,4.0,147.0,125.0,7.0,4.0,2.0,5.0,10.0,64.0,192.0,939.0
scna-fp16,exp,tree,on,8,8,114,652.0,362.0,276.0,3.0,144.0,125.0,7.0,4.0,2.0,5.0,9.0,61.0,192.0,927.0
scna-fp16,exp,tree,on,8,8,115,660.0,361.0,276.0,4.0,147.0,130.0,8.0,4.0,2.0,4.0,10.0,70.0,192.0,951.0
scna-fp16,exp,tree,on,8,8,116,663.0,362.0,276.0,4.0,148.0,132.0,7.0,4.0,2.0,4.0,9.0,72.0,192.0,946.0
scna-fp16,exp,tree,on,8,8,117,661.0,361.0,276.0,4.0,147.0,131.0,7.0,4.0,2.0,5.0,8.0,69.0,192.0,935.0
scna-fp16,exp,tree,on,8,8,118,654.0,360.0,276.0,3.0,143.0,131.0,7.0,4.0,2.0,4.0,10.0,66.0,192.0,924.0
scna-fp16,exp,tree,on,8,8,119,664.0,365.0,276.0,3.0,144.0,133.0,8.0,4.0,2.0,5.0,9.0,67.0,192.0,921.0
scna-fp16,exp,tree,on,8,16,0,1053.0,718.0,545.0,7.0,153.0,142.0,12.0,9.0,2.0,10.0,10.0,86.0,192.0,1356.0
scna-fp16,exp,tree,on,8,16,1,1104.0,726.0,552.0,8.0,178.0,159.0,12.0,9.0,2.0,10.0,8.0,128.0,192.0,1317.0
scna-fp16,exp,tree,on,8,16,2,1110.0,727.0,552.0,7.0,176.0,167.0,12.0,9.0,2.0,10.0,9.0,134.0,192.0,1344.0
scna-fp16,exp,tree,on,8,16,3,1110.0,733.0,550.0,7.0,177.0,161.0,11.0,9.0,2.0,10.0,10.0,128.0,193.0,1346.0
scna-fp16,exp,tree,on,8,16,4,1099.0,723.0,550.0,7.0,176.0,160.0,12.0,9.0,2.0,10.0,8.0,129.0,191.0,1330.0
scna-fp16,exp,tree,on,8,16,5,1108.0,729.0,550.0,7.0,174.0,165.0,12.0,9.0,2.0,10.0,9.0,130.0,193.0,1353.0
scna-fp16,exp,tree,on,8,16,6,1105.0,726.0,550.0,8.0,179.0,159.0,12.0,9.0,2.0,10.0,9.0,129.0,192.0,1355.0
scna-fp16,exp,tree,on,8,16,7,1106.0,730.0,550.0,7.0,175.0,161.0,12.0,9.0,2.0,10.0,8.0,127.0,192.0,1350.0
scna-fp16,exp,tree,on,8,16,8,1097.0,722.0,550.0,8.0,177.0,157.0,12.0,9.0,2.0,10.0,9.0,125.0,192.0,1400.0
scna-fp16,exp,tree,on,8,16,9,1101.0,723.0,550.0,7.0,181.0,157.0,12.0,9.0,2.0,10.0,9.0,129.0,193.0,1311.0
scna-fp16,exp,tree,on,8,16,10,1105.0,725.0,550.0,7.0,175.0,164.0,12.0,9.0,3.0,10.0,8.0,130.0,192.0,1330.0
scna-fp16,exp,tree,on,8,16,11,1105.0,731.0,551.0,7.0,173.0,160.0,12.0,9.0,3.0,10.0,9.0,123.0,192.0,1318.0
scna-fp16,exp,tree,on,8,16,12,1108.0,729.0,550.0,7.0,174.0,164.0,12.0,9.0,3.0,10.0,10.0,129.0,192.0,1360.0
scna-fp16,exp,tree,on,8,16,13,1099.0,726.0,551.0,7.0,172.0,160.0,12.0,9.0,3.0,10.0,8.0,123.0,192.0,1393.0
scna-fp16,exp,tree,on,8,16,14,1099.0,724.0,550.0,7.0,172.0,163.0,12.0,9.0,2.0,10.0,9.0,124.0,194.0,1345.0
scna-fp16,exp,tree,on,8,16,15,1098.0,723.0,550.0,7.0,179.0,156.0,12.0,9.0,2.0,10.0,9.0,126.0,193.0,1331.0
